timestamp,x,y,z,w
1485545687843365,-0.00921631,0.0639648,0.383301,0.921326
1485545687859881,-0.00958252,0.0637207,0.383423,0.921265
1485545687882390,-0.0098877,0.0635376,0.383423,0.921265
1485545687903438,-0.0102539,0.0633545,0.383423,0.921265
1485545687919957,-0.0102539,0.0633545,0.383423,0.921265
1485545687942465,-0.0101929,0.0633545,0.383423,0.921265
1485545687964981,-0.010498,0.0631104,0.383606,0.921265
1485545687979991,-0.010498,0.0631104,0.383606,0.921265
1485545688002552,-0.0102539,0.0632935,0.383545,0.921265
1485545688025066,-0.00976563,0.0635986,0.383667,0.921204
1485545688040071,-0.00964355,0.0631104,0.384033,0.921082
1485545688062586,-0.00964355,0.0628662,0.384155,0.921021
1485545688085103,-0.00964355,0.0628662,0.384155,0.921021
1485545688100118,-0.00964355,0.0629272,0.384155,0.921021
1485545688122628,-0.0098877,0.0628052,0.384216,0.921021
1485545688145145,-0.0101318,0.0626831,0.384216,0.921021
1485545688159151,-0.010376,0.0625,0.384155,0.921021
1485545688182671,-0.010376,0.0625,0.384155,0.921021
1485545688205187,-0.010376,0.0625,0.384155,0.921021
1485545688219214,-0.010376,0.062561,0.384155,0.921021
1485545688242724,-0.010376,0.062561,0.384155,0.921021
1485545688264731,-0.010437,0.062561,0.384155,0.921021
1485545688279739,-0.0103149,0.0627441,0.384094,0.921082
1485545688302245,-0.0101318,0.0630493,0.384033,0.921082
1485545688332287,-0.00970459,0.0634766,0.383972,0.921082
1485545688339283,-0.00927734,0.0637207,0.383972,0.921021
1485545688362298,-0.00897217,0.0637207,0.384216,0.920959
1485545688384804,-0.00872803,0.0637207,0.384399,0.920898
1485545688399324,-0.00866699,0.0635376,0.384766,0.920776
1485545688422340,-0.00842285,0.0631714,0.385193,0.920593
1485545688444856,-0.00836182,0.0629272,0.385437,0.920471
1485545688466872,-0.00836182,0.0629272,0.385437,0.920471
1485545688482373,-0.00836182,0.0629272,0.385437,0.920471
1485545688504901,-0.00811768,0.0630493,0.385437,0.920532
1485545688525903,-0.00769043,0.0631104,0.385498,0.920471
1485545688542427,-0.00738525,0.0630493,0.385681,0.92041
1485545688564943,-0.00738525,0.0631104,0.385681,0.92041
1485545688585961,-0.00756836,0.0628662,0.385681,0.92041
1485545688609975,-0.00787354,0.0626831,0.385681,0.92041
1485545688624991,-0.00793457,0.0626831,0.385681,0.92041
1485545688645999,-0.00787354,0.0626831,0.385681,0.92041
1485545688662509,-0.00793457,0.0626221,0.385864,0.920349
1485545688685014,-0.00793457,0.0626221,0.385864,0.920349
1485545688707544,-0.00793457,0.0626221,0.385864,0.920349
1485545688722551,-0.00787354,0.0626221,0.385864,0.920349
1485545688745067,-0.00817871,0.062561,0.385986,0.920288
1485545688766111,-0.00848389,0.0623779,0.386292,0.920166
1485545688782594,-0.00927734,0.0618896,0.386536,0.920105
1485545688805116,-0.0102539,0.0611572,0.386841,0.920044
1485545688826130,-0.0114746,0.0603027,0.387268,0.919861
1485545688843137,-0.0117798,0.0593872,0.38739,0.919861
1485545688865159,-0.0114746,0.0594482,0.387756,0.919739
1485545688886172,-0.0116577,0.0597534,0.388062,0.919556
1485545688902679,-0.0126953,0.0593872,0.388428,0.919434
1485545688925194,-0.0151978,0.0579834,0.388977,0.91925
1485545688947723,-0.0166016,0.0567627,0.389282,0.919189
1485545688962730,-0.0174561,0.0559692,0.389587,0.919067
1485545688985243,-0.0186768,0.0540161,0.39032,0.918884
1485545689007242,-0.0182495,0.0548096,0.39032,0.918823
1485545689029759,-0.0194702,0.0553589,0.390137,0.918823
1485545689044780,-0.020813,0.0552368,0.39032,0.918762
1485545689067285,-0.0209961,0.0546265,0.39093,0.918518
1485545689081805,-0.0204468,0.0540771,0.391296,0.918396
1485545689104821,-0.0201416,0.0540771,0.391418,0.918335
1485545689127336,-0.0200806,0.0549927,0.391113,0.918457
1485545689141848,-0.0205688,0.055542,0.390625,0.918579
1485545689164863,-0.0202026,0.0559082,0.390076,0.918823
1485545689187389,-0.0212402,0.0560913,0.390259,0.918701
1485545689201889,-0.020874,0.0571289,0.39032,0.91864
1485545689224929,-0.0211182,0.0574951,0.390747,0.918396
1485545689247424,-0.0206909,0.0582275,0.390686,0.918396
1485545689261932,-0.0201416,0.05896,0.390686,0.918335
1485545689284947,-0.0198364,0.0595703,0.390564,0.918396
1485545689307463,-0.019043,0.0604858,0.390198,0.918518
1485545689321974,-0.0180664,0.0615234,0.389832,0.91864
1485545689352496,-0.0169067,0.0626221,0.389526,0.918701
1485545689367506,-0.015686,0.0634155,0.389343,0.918762
1485545689382033,-0.0150757,0.0637817,0.38916,0.918762
1485545689405022,-0.0143433,0.0639038,0.389038,0.918884
1485545689427538,-0.0135498,0.0640869,0.388916,0.918884
1485545689448553,-0.0129395,0.064209,0.388855,0.918945
1485545689465065,-0.0124512,0.06427,0.388855,0.918945
1485545689487580,-0.0124512,0.0643311,0.388855,0.918945
1485545689508595,-0.0125122,0.06427,0.388855,0.918945
1485545689532612,-0.0122681,0.0644531,0.388855,0.918945
1485545689547623,-0.0120239,0.0645142,0.388916,0.918884
1485545689568637,-0.0118408,0.0645752,0.388916,0.918884
1485545689585149,-0.0115967,0.0646973,0.388916,0.918884
1485545689607666,-0.0115967,0.0647583,0.388916,0.918884
1485545689630181,-0.0115356,0.0647583,0.388916,0.918884
1485545689645210,-0.0115356,0.0647583,0.388916,0.918884
1485545689667218,-0.0115356,0.0647583,0.388916,0.918884
1485545689674223,-0.0115356,0.0648193,0.388916,0.918884
1485545689695237,-0.0115967,0.0647583,0.388916,0.918884
1485545689710247,-0.0115967,0.0648193,0.388916,0.918884
1485545689732763,-0.0113525,0.0649414,0.388977,0.918823
1485545689755279,-0.0112915,0.0649414,0.388977,0.918823
1485545689770290,-0.0112915,0.0649414,0.388977,0.918823
1485545689792806,-0.0114746,0.0649414,0.389038,0.918823
1485545689815321,-0.0117798,0.0648193,0.389099,0.918762
1485545689830332,-0.0117798,0.0648193,0.389099,0.918762
1485545689852848,-0.0117798,0.0648193,0.389099,0.918762
1485545689875364,-0.0117798,0.0648193,0.389099,0.918762
1485545689891867,-0.0117798,0.0648193,0.389099,0.918762
1485545689914383,-0.0117798,0.0648193,0.389099,0.918762
1485545689935398,-0.0117188,0.0648804,0.389099,0.918762
1485545689953410,-0.0117188,0.0648804,0.389099,0.918762
1485545689972962,-0.0117188,0.0648804,0.389099,0.918762
1485545689995478,-0.0117188,0.0648804,0.389099,0.918762
1485545690010489,-0.0117188,0.0648804,0.389099,0.918762
1485545690033004,-0.0117188,0.0648804,0.389099,0.918762
1485545690055529,-0.0117188,0.0648804,0.389099,0.918762
1485545690070555,-0.0117798,0.0648804,0.389099,0.918762
1485545690093055,-0.0115356,0.0650635,0.389099,0.918762
1485545690115579,-0.0111694,0.0653076,0.38916,0.918762
1485545690130643,-0.0111084,0.0653687,0.38916,0.918762
1485545690152658,-0.0111084,0.0653687,0.38916,0.918762
1485545690175174,-0.0111084,0.0653687,0.38916,0.918762
1485545690190176,-0.0111084,0.0653687,0.38916,0.918762
1485545690212692,-0.0111084,0.0653687,0.38916,0.918762
1485545690238210,-0.0111084,0.0654297,0.38916,0.918762
1485545690251719,-0.0110474,0.0654297,0.38916,0.918701
1485545690275736,-0.0111694,0.0653687,0.389221,0.918701
1485545690295250,-0.0112305,0.0651855,0.389282,0.918701
1485545690311798,-0.0112305,0.0651855,0.389282,0.918701
1485545690332813,-0.0112305,0.0652466,0.389282,0.918701
1485545690355338,-0.0112305,0.0652466,0.389282,0.918701
1485545690371850,-0.0112305,0.0652466,0.389282,0.918701
1485545690392864,-0.0112305,0.0652466,0.389282,0.918701
1485545690415381,-0.0112305,0.0653076,0.389282,0.918701
1485545690431893,-0.0112305,0.0653076,0.389282,0.918701
1485545690452907,-0.0112305,0.0653076,0.389282,0.918701
1485545690475422,-0.0112305,0.0653076,0.389282,0.918701
1485545690491939,-0.0112305,0.0653076,0.389282,0.918701
1485545690512949,-0.0111084,0.0654297,0.38916,0.918701
1485545690535470,-0.0108643,0.0655518,0.389099,0.918762
1485545690551977,-0.0102539,0.0658569,0.389038,0.918762
1485545690572991,-0.00958252,0.0662231,0.38916,0.918701
1485545690595513,-0.00952148,0.0662842,0.38916,0.918701
1485545690612029,-0.00976563,0.0662842,0.389343,0.91864
1485545690633039,-0.0103149,0.065979,0.389526,0.918518
1485545690655550,-0.0107422,0.0656738,0.389709,0.918457
1485545690671551,-0.0111084,0.0653687,0.389954,0.918396
1485545690693067,-0.0115356,0.0651245,0.390198,0.918274
1485545690715583,-0.0119019,0.0650024,0.390442,0.918213
1485545690731594,-0.0122681,0.0648804,0.390625,0.918152
1485545690753109,-0.0126953,0.0646362,0.390869,0.91803
1485545690782630,-0.0132446,0.0643311,0.391113,0.917969
1485545690793137,-0.0139771,0.0638428,0.391296,0.917908
1485545690812651,-0.0146484,0.0634155,0.391357,0.917908
1485545690835167,-0.0146484,0.0634155,0.391357,0.917908
1485545690853180,-0.0145264,0.0635376,0.391296,0.917908
1485545690875696,-0.0140381,0.0638428,0.391296,0.917908
1485545690895210,-0.0136719,0.0640869,0.391296,0.917908
1485545690913222,-0.0136719,0.0640869,0.391296,0.917908
1485545690932736,-0.0136719,0.0640869,0.391296,0.917908
1485545690955252,-0.0133667,0.0643311,0.391235,0.917908
1485545690977768,-0.0128174,0.0645752,0.391235,0.917908
1485545690992778,-0.0125122,0.0648193,0.391296,0.917847
1485545691015294,-0.0125122,0.0648193,0.391296,0.917847
1485545691037810,-0.0125122,0.0648193,0.391296,0.917847
1485545691052820,-0.0125122,0.0648193,0.391296,0.917847
1485545691075337,-0.0125732,0.0648193,0.391296,0.917847
1485545691097852,-0.0125122,0.0648804,0.391296,0.917847
1485545691112863,-0.0125122,0.0648804,0.391296,0.917847
1485545691135379,-0.0125122,0.0648804,0.391296,0.917847
1485545691157895,-0.0125122,0.0648804,0.391296,0.917847
1485545691172905,-0.0125122,0.0649414,0.391296,0.917847
1485545691195421,-0.0126343,0.0647583,0.391357,0.917847
1485545691217937,-0.0128784,0.0645142,0.391418,0.917786
1485545691232981,-0.0128784,0.0645142,0.391418,0.917786
1485545691255510,-0.0128784,0.0645142,0.391418,0.917786
1485545691278025,-0.0128784,0.0645142,0.391418,0.917786
1485545691293033,-0.0126953,0.0646973,0.391418,0.917786
1485545691315549,-0.0126953,0.0646973,0.391418,0.917786
1485545691338070,-0.0126953,0.0647583,0.391418,0.917786
1485545691353081,-0.0128174,0.0646973,0.391541,0.917725
1485545691383102,-0.0131226,0.0643921,0.391602,0.917725
1485545691397596,-0.0131226,0.0643921,0.391602,0.917725
1485545691414108,-0.0130615,0.0644531,0.391541,0.917786
1485545691435123,-0.0125732,0.0646973,0.391541,0.917725
1485545691458148,-0.0125122,0.0647583,0.391541,0.917725
1485545691474150,-0.0124512,0.0647583,0.391541,0.917725
1485545691495165,-0.0126343,0.0646362,0.391663,0.917725
1485545691517715,-0.0130615,0.0643921,0.391785,0.917664
1485545691534246,-0.0132446,0.064209,0.391846,0.917664
1485545691555273,-0.0132446,0.064209,0.391846,0.917664
1485545691577788,-0.0132446,0.064209,0.391846,0.917664
1485545691594298,-0.0132446,0.06427,0.391846,0.917664
1485545691615313,-0.0134888,0.0640869,0.391968,0.917603
1485545691637829,-0.0137329,0.0638428,0.392029,0.917603
1485545691655842,-0.0137939,0.0638428,0.392029,0.917603
1485545691675356,-0.0137939,0.0638428,0.392029,0.917603
1485545691697862,-0.0137329,0.0639038,0.392029,0.917603
1485545691714385,-0.013855,0.0637817,0.39209,0.917542
1485545691735397,-0.0140381,0.0636597,0.392151,0.917542
1485545691757913,-0.0142212,0.0635376,0.392212,0.91748
1485545691775927,-0.0142212,0.0635376,0.392212,0.91748
1485545691795440,-0.0142822,0.0635376,0.392212,0.91748
1485545691817956,-0.0142212,0.0635376,0.392212,0.91748
1485545691835968,-0.0142212,0.0635376,0.392212,0.91748
1485545691855482,-0.0142212,0.0635376,0.392212,0.91748
1485545691877998,-0.0142212,0.0635376,0.392212,0.91748
1485545691895512,-0.0142822,0.0635376,0.392212,0.91748
1485545691915515,-0.0142212,0.0635376,0.392212,0.91748
1485545691938032,-0.0142212,0.0635986,0.392212,0.91748
1485545691955544,-0.0142212,0.0635986,0.392212,0.91748
1485545691975558,-0.0142212,0.0635986,0.392212,0.91748
1485545691997573,-0.0142212,0.0635986,0.392212,0.91748
1485545692015586,-0.0142212,0.0635986,0.392212,0.91748
1485545692035608,-0.0142212,0.0635986,0.392212,0.91748
1485545692057616,-0.0142212,0.0635986,0.392212,0.91748
1485545692083133,-0.0142212,0.0636597,0.392212,0.91748
1485545692095141,-0.0142212,0.0636597,0.392212,0.91748
1485545692117657,-0.0142212,0.0636597,0.392212,0.91748
1485545692135671,-0.0142212,0.0636597,0.392212,0.91748
1485545692155199,-0.0141602,0.0637207,0.392212,0.91748
1485545692177699,-0.0141602,0.0637207,0.392212,0.91748
1485545692195723,-0.0141602,0.0637207,0.392212,0.91748
1485545692215237,-0.0141602,0.0637207,0.392273,0.91748
1485545692237751,-0.0141602,0.0637207,0.392273,0.91748
1485545692255764,-0.0141602,0.0637207,0.392273,0.91748
1485545692275283,-0.0141602,0.0637817,0.392212,0.91748
1485545692305299,-0.0141602,0.0637207,0.392212,0.91748
1485545692315807,-0.0139771,0.0639038,0.392273,0.91748
1485545692335320,-0.013916,0.0639038,0.392273,0.91748
1485545692357836,-0.013916,0.0639648,0.392273,0.91748
1485545692375848,-0.0140381,0.0639038,0.392334,0.917419
1485545692396855,-0.0140381,0.0639038,0.392334,0.917419
1485545692417869,-0.0140381,0.0639038,0.392334,0.917419
1485545692435882,-0.0140381,0.0639038,0.392334,0.917419
1485545692456897,-0.0140381,0.0639038,0.392334,0.917419
1485545692477912,-0.0140381,0.0639038,0.392334,0.917419
1485545692500428,-0.0140381,0.0639038,0.392334,0.917419
1485545692516939,-0.0140381,0.0639648,0.392334,0.917419
1485545692537954,-0.0139771,0.0639648,0.392334,0.917419
1485545692560470,-0.0139771,0.0639648,0.392334,0.917419
1485545692576982,-0.0140381,0.0639648,0.392334,0.917419
1485545692597996,-0.0140381,0.0639648,0.392334,0.917419
1485545692620512,-0.0140381,0.0639648,0.392334,0.917419
1485545692636523,-0.0140381,0.0639648,0.392334,0.917419
1485545692658066,-0.0139771,0.0640259,0.392334,0.917419
1485545692680567,-0.0139771,0.0640259,0.392334,0.917419
1485545692698083,-0.0141602,0.0639648,0.392395,0.917419
1485545692717595,-0.0141602,0.0639648,0.392395,0.917419
1485545692740111,-0.0141602,0.0639648,0.392395,0.917419
1485545692758125,-0.0141602,0.0640259,0.392395,0.917419
1485545692777632,-0.0141602,0.0640259,0.392395,0.917419
1485545692800185,-0.0141602,0.0640259,0.392395,0.917419
1485545692818193,-0.0140991,0.0640869,0.392395,0.917419
1485545692837712,-0.0140991,0.0640869,0.392395,0.917419
1485545692860227,-0.0140991,0.0640869,0.392395,0.917419
1485545692878234,-0.0140991,0.0640869,0.392395,0.917419
1485545692897754,-0.0140991,0.0640869,0.392395,0.917419
1485545692920265,-0.0140991,0.0640869,0.392395,0.917419
1485545692938278,-0.0140991,0.0640869,0.392395,0.917419
1485545692957783,-0.0140991,0.0640869,0.392395,0.917419
1485545692980309,-0.0140991,0.0640869,0.392395,0.917419
1485545692998322,-0.0140991,0.0640869,0.392395,0.917419
1485545693017835,-0.0140991,0.0641479,0.392395,0.917419
1485545693040348,-0.0140991,0.0641479,0.392395,0.917419
1485545693058361,-0.0140991,0.0641479,0.392395,0.917419
1485545693077875,-0.0140991,0.0641479,0.392395,0.917419
1485545693100426,-0.0140991,0.0641479,0.392395,0.917419
1485545693118439,-0.0140381,0.0641479,0.392395,0.917419
1485545693137948,-0.0140381,0.064209,0.392395,0.917419
1485545693160463,-0.0142212,0.0640869,0.392395,0.917419
1485545693178477,-0.0144653,0.0639648,0.392456,0.917419
1485545693197990,-0.0144653,0.0639648,0.392456,0.917419
1485545693220511,-0.0144653,0.0639648,0.392334,0.917419
1485545693238018,-0.0139771,0.064209,0.392334,0.917419
1485545693258032,-0.0135498,0.0645142,0.392334,0.917419
1485545693280561,-0.0135498,0.0645752,0.392334,0.917419
1485545693298060,-0.013855,0.0644531,0.392334,0.917419
1485545693319075,-0.013855,0.0644531,0.392334,0.917419
1485545693340581,-0.013855,0.0643921,0.392334,0.917419
1485545693358103,-0.013855,0.0643921,0.392334,0.917419
1485545693379118,-0.013855,0.0643921,0.392334,0.917419
1485545693400137,-0.013855,0.0644531,0.392334,0.917419
1485545693418150,-0.013855,0.0644531,0.392334,0.917419
1485545693439165,-0.013855,0.0644531,0.392334,0.917419
1485545693460175,-0.013855,0.0644531,0.392334,0.917419
1485545693478188,-0.0140381,0.0643921,0.392334,0.917419
1485545693499208,-0.0140991,0.0643921,0.392334,0.917419
1485545693520217,-0.0140991,0.0643921,0.392334,0.917419
1485545693538230,-0.0140991,0.0643921,0.392334,0.917419
1485545693559245,-0.0140381,0.0643921,0.392334,0.917419
1485545693580249,-0.0140381,0.0643921,0.392334,0.917419
1485545693598272,-0.0140381,0.0644531,0.392334,0.917419
1485545693619325,-0.0140381,0.0644531,0.392334,0.917419
1485545693640340,-0.0140381,0.0643921,0.392334,0.917419
1485545693658352,-0.0140381,0.0643921,0.392334,0.917419
1485545693680874,-0.0140991,0.0643921,0.392334,0.917419
1485545693700382,-0.0140991,0.0644531,0.392334,0.917419
1485545693718395,-0.013855,0.0645752,0.392334,0.917419
1485545693740910,-0.0137939,0.0645752,0.392334,0.917419
1485545693760424,-0.0137939,0.0645752,0.392334,0.917419
1485545693778448,-0.0137939,0.0645752,0.392334,0.917419
1485545693800958,-0.0137939,0.0646362,0.392334,0.917419
1485545693820466,-0.0137939,0.0646362,0.392334,0.917419
1485545693838008,-0.0137939,0.0646362,0.392334,0.917419
1485545693861025,-0.0137939,0.0646362,0.392334,0.917419
1485545693880537,-0.0137939,0.0646362,0.392334,0.917419
1485545693898049,-0.0137939,0.0646362,0.392334,0.917419
1485545693920565,-0.0137329,0.0646362,0.392334,0.917419
1485545693940579,-0.0137329,0.0646362,0.392334,0.917419
1485545693958092,-0.0137329,0.0646362,0.392334,0.917419
1485545693980613,-0.0137329,0.0646362,0.392334,0.917419
1485545694000126,-0.0137329,0.0646973,0.392334,0.917419
1485545694018139,-0.0137329,0.0646973,0.392334,0.917419
1485545694040655,-0.0137329,0.0646973,0.392334,0.917419
1485545694060163,-0.0137329,0.0646973,0.392334,0.917419
1485545694078176,-0.0137329,0.0646973,0.392334,0.917419
1485545694100692,-0.0137329,0.0646973,0.392334,0.917419
1485545694120210,-0.0137329,0.0646973,0.392334,0.917419
1485545694142722,-0.0136719,0.0647583,0.392334,0.917419
1485545694160736,-0.0136719,0.0647583,0.392334,0.917419
1485545694180248,-0.0137939,0.0646973,0.392456,0.917358
1485545694205766,-0.0140381,0.0645752,0.392517,0.917297
1485545694220782,-0.0142822,0.0644531,0.392578,0.917297
1485545694240290,-0.0142822,0.0644531,0.392578,0.917297
1485545694262811,-0.0143433,0.0644531,0.392578,0.917297
1485545694280824,-0.0140991,0.0645142,0.392517,0.917358
1485545694301833,-0.0137329,0.0647583,0.392517,0.917297
1485545694322856,-0.0136719,0.0647583,0.392517,0.917297
1485545694340862,-0.0137939,0.0646362,0.392517,0.917297
1485545694361882,-0.0140991,0.0645752,0.392578,0.917297
1485545694382891,-0.0140991,0.0645752,0.392578,0.917297
1485545694400893,-0.0140991,0.0645752,0.392578,0.917297
1485545694421908,-0.0140991,0.0645142,0.392578,0.917297
1485545694442923,-0.0140991,0.0645142,0.392578,0.917297
1485545694460935,-0.0140991,0.0645752,0.392578,0.917297
1485545694481950,-0.013855,0.0648193,0.392578,0.917297
1485545694502966,-0.013855,0.0648193,0.392578,0.917297
1485545694520978,-0.0140381,0.0646973,0.392578,0.917297
1485545694541993,-0.0143433,0.0645752,0.392517,0.917297
1485545694563008,-0.0144043,0.0645142,0.392517,0.917297
1485545694581021,-0.0140381,0.0646973,0.392517,0.917297
1485545694603036,-0.0136719,0.0649414,0.392517,0.917297
1485545694623050,-0.0136719,0.0650024,0.392517,0.917297
1485545694640589,-0.013855,0.0650024,0.392578,0.917297
1485545694663114,-0.0140991,0.0649414,0.392517,0.917297
1485545694682628,-0.0144043,0.0646973,0.392517,0.917297
1485545694700632,-0.0144043,0.0646973,0.392517,0.917297
1485545694723148,-0.0144043,0.0646973,0.392517,0.917297
1485545694742661,-0.0144043,0.0646973,0.392517,0.917297
1485545694760673,-0.0144043,0.0646973,0.392517,0.917297
