timestamp,x,y,z,w
1482546874840618,-0.158813,-0.230713,0.866272,0.413635
1482546874856635,-0.159729,-0.233643,0.86554,0.413147
1482546874878619,-0.157288,-0.232483,0.86615,0.413452
1482546874900300,-0.154663,-0.231201,0.866638,0.414124
1482546874917296,-0.15332,-0.232483,0.866272,0.414734
1482546874938433,-0.152161,-0.234375,0.865479,0.415649
1482546874960530,-0.15094,-0.234192,0.865295,0.416626
1482546874978512,-0.150574,-0.234436,0.864685,0.417847
1482546875001172,-0.149414,-0.234253,0.864441,0.418945
1482546875020202,-0.148743,-0.234131,0.863892,0.42041
1482546875038199,-0.149292,-0.234802,0.862915,0.421875
1482546875058268,-0.150513,-0.237854,0.86145,0.422668
1482546875080849,-0.150513,-0.240112,0.860962,0.422302
1482546875098418,-0.149841,-0.239502,0.861572,0.421631
1482546875118444,-0.149597,-0.238525,0.861877,0.421692
1482546875140467,-0.149536,-0.239258,0.861816,0.421387
1482546875158460,-0.14917,-0.239624,0.862305,0.420349
1482546875178514,-0.1474,-0.238464,0.863708,0.418701
1482546875200693,-0.145569,-0.237549,0.865234,0.416809
1482546875218694,-0.144348,-0.238892,0.86615,0.41449
1482546875237719,-0.142883,-0.241211,0.866882,0.41217
1482546875260719,-0.140869,-0.241943,0.868042,0.409973
1482546875278759,-0.138123,-0.239258,0.869812,0.408691
1482546875297988,-0.136658,-0.237671,0.871155,0.407288
1482546875320988,-0.13678,-0.238037,0.871521,0.406189
1482546875339012,-0.136902,-0.239502,0.871582,0.405151
1482546875358029,-0.137451,-0.240601,0.872009,0.403503
1482546875380659,-0.137451,-0.240967,0.87262,0.401978
1482546875398761,-0.136902,-0.239746,0.873657,0.400513
1482546875417779,-0.136047,-0.238708,0.875,0.398438
1482546875440832,-0.135498,-0.239502,0.876038,0.395874
1482546875458817,-0.134644,-0.241211,0.876709,0.393616
1482546875477860,-0.13208,-0.239746,0.878418,0.391663
1482546875500398,-0.129639,-0.238403,0.88031,0.389038
1482546875523430,-0.128235,-0.238586,0.881287,0.387207
1482546875539439,-0.128357,-0.239258,0.881836,0.385498
1482546875560494,-0.129028,-0.239258,0.882202,0.38446
1482546875583643,-0.129944,-0.240906,0.881958,0.383606
