timestamp,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
1485545687222336,0.0261511,0.123551,0.788265,1.0625,0.25,0,-0.125488,0.0239258,0.998047
1485545687236856,0.0265123,0.123796,0.788159,1.6875,0.5,-0.1875,-0.12793,0.019043,0.989746
1485545687259874,0.0274215,0.124079,0.788094,2.75,0.5,-0.125,-0.125977,0.0229492,0.996582
1485545687282388,0.0290578,0.124194,0.788072,4.0625,0.5,-0.0625,-0.124512,0.0361328,0.999512
1485545687296900,0.0298217,0.124414,0.788287,2.1875,0.5,0.5,-0.12793,0.0332031,0.996094
1485545687319920,0.0307478,0.124692,0.788484,1.6875,0.3125,0.25,-0.129395,0.0410156,1.00049
1485545687342434,0.0315778,0.124751,0.788695,1.25,-0.125,0.3125,-0.131348,0.0463867,0.99707
1485545687356941,0.0313681,0.124839,0.788944,-1.4375,-0.0625,0.625,-0.129395,0.0405273,0.994629
1485545687379957,0.030676,0.124729,0.789146,-2,-0.25,0.625,-0.126953,0.0302734,0.998535
1485545687402464,0.030676,0.124729,0.789146,-0.9375,-0.25,0.6875,-0.12793,0.0297852,0.996582
1485545687416974,0.030676,0.124729,0.789146,-0.75,-0.4375,0.75,-0.123047,0.0336914,1.00146
1485545687439990,0.0301447,0.124685,0.789364,-1.3125,-0.4375,0.5625,-0.12793,0.027832,0.996094
1485545687462506,0.0301447,0.124685,0.789364,-0.375,-0.5,0.5,-0.128418,0.0297852,0.991699
1485545687477015,0.0301447,0.124685,0.789364,-0.375,-0.1875,0.4375,-0.121094,0.0219727,0.996094
1485545687500033,0.0301435,0.124693,0.789397,0,0.125,0.4375,-0.123047,0.0224609,0.998535
1485545687522548,0.0300302,0.12474,0.789391,0.6875,-0.0625,0.3125,-0.128418,0.0205078,0.994629
1485545687543601,0.0305705,0.124777,0.789287,1.75,0.0625,0,-0.126465,0.0253906,0.994141
1485545687560122,0.0312794,0.124882,0.789345,2.1875,0.375,-0.125,-0.127441,0.0302734,1.00049
1485545687590142,0.0325853,0.125131,0.789424,2.5625,0,0.25,-0.131836,0.0463867,0.999023
1485545687603652,0.0326985,0.125084,0.789429,0.8125,-0.1875,0.4375,-0.129395,0.0463867,0.997559
1485545687620164,0.0323666,0.125226,0.789559,-1.25,-0.1875,0.3125,-0.130371,0.0375977,0.992188
1485545687642695,0.0317799,0.125068,0.78962,-1.6875,-0.5625,0.4375,-0.128418,0.0297852,0.989258
1485545687663694,0.0311264,0.125078,0.789718,-1.8125,-0.4375,0.1875,-0.130371,0.0283203,0.991699
1485545687680197,0.0310131,0.125125,0.789713,-0.25,-0.5,-0.0625,-0.131836,0.0249023,0.990723
1485545687702713,0.0318534,0.124908,0.789762,1.25,-0.75,-0.1875,-0.12793,0.0478516,1.00781
1485545687723727,0.0310969,0.12469,0.789693,-2.5625,-0.5625,0.125,-0.127441,0.0380859,1
1485545687739739,0.0304433,0.124701,0.789792,-2.0625,0,0.125,-0.124023,0.027832,0.992676
1485545687762264,0.0303301,0.124748,0.789786,-0.0625,0.25,0.375,-0.126465,0.0200195,0.987305
1485545687783310,0.0304987,0.124815,0.789949,1.5,0.3125,0.4375,-0.125488,0.0166016,0.994141
1485545687800321,0.0312245,0.124914,0.790267,1.5625,0,0.875,-0.130859,0.0341797,0.996094
1485545687822337,0.0322642,0.125144,0.790471,1.8125,0,0.5625,-0.133301,0.0473633,0.99707
1485545687843365,0.0323118,0.125257,0.790482,0.5,-0.625,0.6875,-0.132813,0.050293,0.998535
1485545687859881,0.0314588,0.125081,0.790667,-2.8125,-0.625,0.5,-0.130371,0.0361328,0.994629
1485545687882390,0.0307498,0.124977,0.790609,-1.9375,-0.4375,-0.375,-0.125977,0.0288086,0.989746
1485545687903438,0.0299277,0.12492,0.790545,-2.0625,-0.25,0,-0.123535,0.0239258,0.992188
1485545687919957,0.0299277,0.12492,0.790545,-0.1875,0.0625,0.125,-0.125977,0.0297852,0.995117
1485545687942465,0.0300409,0.124873,0.790551,-0.5,-0.375,0.75,-0.128418,0.0405273,0.993164
1485545687964981,0.0293076,0.12466,0.790923,-1.5,-0.75,0.8125,-0.124512,0.0214844,0.998047
1485545687979991,0.0293076,0.12466,0.790923,0,-0.375,0.5625,-0.128906,0.0200195,0.991699
1485545688002552,0.0298956,0.124809,0.790829,1.625,0.1875,-0.0625,-0.127441,0.0307617,0.991699
1485545688025066,0.0310564,0.124993,0.791184,2.375,-0.25,0.8125,-0.138184,0.0449219,1.0127
1485545688040071,0.0309504,0.123984,0.791928,-1.5,-2.5,1.9375,-0.12207,0.043457,0.992676
1485545688062586,0.0307763,0.123525,0.792148,-0.5625,-1.125,0.875,-0.119629,0.0307617,0.992188
1485545688085103,0.0307763,0.123525,0.792148,0.3125,-0.5,0.875,-0.123047,0.0234375,0.987305
1485545688100118,0.030824,0.123639,0.792158,-0.125,-0.125,0.25,-0.129395,0.0327148,0.997559
1485545688122628,0.0302836,0.123602,0.792263,-1.25,-0.25,0,-0.128418,0.0292969,0.996094
1485545688145145,0.0297356,0.123565,0.792221,-2.125,-0.125,-0.125,-0.125488,0.034668,0.993652
1485545688159151,0.0291321,0.123413,0.792022,-1.1875,-0.4375,-0.375,-0.122559,0.0244141,0.995117
1485545688182671,0.0291321,0.123413,0.792022,-0.125,-0.4375,-0.1875,-0.124023,0.0209961,0.996094
1485545688205187,0.0291321,0.123413,0.792022,0.625,-0.25,0.125,-0.126953,0.0317383,0.995605
1485545688219214,0.0291798,0.123526,0.792032,0.0625,-0.25,0.4375,-0.126953,0.027832,0.992188
1485545688242724,0.0291798,0.123526,0.792032,0,0.25,0,-0.125488,0.0273438,0.997559
1485545688264731,0.0290666,0.123573,0.792027,0.9375,0.5,-0.125,-0.125,0.0209961,0.995117
1485545688279739,0.0294271,0.123825,0.791954,1.375,0.8125,-0.1875,-0.126465,0.0239258,0.999023
1485545688302245,0.0299973,0.124248,0.791874,1.75,0.875,-0.3125,-0.127441,0.0297852,0.998047
1485545688332287,0.0311157,0.12471,0.791837,2.5625,0.6875,-0.125,-0.131836,0.0380859,0.996094
1485545688339283,0.0321,0.124825,0.791884,2,0.125,0.25,-0.133789,0.0415039,1.00342
1485545688362298,0.0326983,0.124585,0.792465,1.25,-1.0625,1.4375,-0.128906,0.0395508,0.99707
1485545688384804,0.0331755,0.124391,0.792895,0.875,-0.875,1.1875,-0.129883,0.0375977,0.996094
1485545688399324,0.0331943,0.123995,0.793684,-0.125,-1.6875,2.0625,-0.128418,0.0297852,0.993164
1485545688422340,0.0334174,0.12311,0.794573,-0.25,-2.375,2.5,-0.12793,0.0385742,1.00098
1485545688444856,0.033372,0.122598,0.795058,-0.625,-1.625,1.6875,-0.122559,0.0375977,0.991699
1485545688466872,0.033372,0.122598,0.795058,-0.25,-0.75,0.9375,-0.124023,0.0263672,0.996582
1485545688482373,0.033372,0.122598,0.795058,0.875,-0.625,0.125,-0.125,0.0332031,0.98877
1485545688504901,0.0339191,0.122643,0.795134,2.375,-0.3125,-0.0625,-0.125488,0.0244141,0.998047
1485545688525903,0.0347674,0.122417,0.795296,1.6875,-0.5,0.4375,-0.124023,0.0419922,1.00244
1485545688542427,0.0353089,0.122062,0.79572,0.5625,-1.1875,1.0625,-0.128418,0.0483398,0.999512
1485545688564943,0.0353569,0.122175,0.795731,-0.6875,-0.8125,0.5625,-0.130859,0.0405273,0.995117
1485545688585961,0.0348259,0.121865,0.795673,-1.4375,-0.6875,0.1875,-0.120117,0.0341797,0.993652
1485545688609975,0.0341168,0.121762,0.795615,-1.4375,-0.1875,-0.0625,-0.116699,0.0239258,0.991699
1485545688624991,0.0340038,0.12181,0.795609,0.4375,0.375,0,-0.124512,0.0268555,0.993164
1485545688645999,0.0341168,0.121762,0.795615,0.875,0.5,0.125,-0.125,0.0419922,1.00146
1485545688662509,0.0339799,0.121692,0.796007,-0.875,-0.5,1,-0.126465,0.0419922,0.989258
1485545688685014,0.0339799,0.121692,0.796007,0.1875,-0.9375,0.4375,-0.123047,0.0336914,0.995605
1485545688707544,0.0339799,0.121692,0.796007,-0.4375,-0.625,0.4375,-0.118652,0.0317383,1.00293
1485545688722551,0.0340929,0.121644,0.796012,-0.875,0.0625,0.0625,-0.124023,0.0463867,0.994141
1485545688745067,0.0334961,0.121763,0.796236,-2.5,0,0.375,-0.125,0.0415039,1.00781
1485545688766111,0.0328274,0.12165,0.796847,-3.8125,-0.1875,1.375,-0.12207,0.0615234,0.98584
1485545688782594,0.0310059,0.12136,0.797251,-5.75,-1.4375,1.375,-0.128906,0.0327148,0.995605
1485545688805116,0.0286608,0.120761,0.797749,-6.125,-2.25,1.25,-0.126953,0.0151367,0.984863
1485545688826130,0.0257852,0.120116,0.798438,-6.625,-2.5,2.25,-0.129883,0.00390625,0.994629
1485545688843137,0.0245154,0.118661,0.798564,-2.375,-1.875,0.625,-0.0888672,0.00146484,0.995117
1485545688865159,0.0251749,0.11853,0.799415,0.25,-0.0625,2.0625,-0.112793,0.0463867,1.00049
1485545688886172,0.0251171,0.119223,0.800084,-2.3125,0.625,2,-0.139648,0.0527344,1.00195
1485545688902679,0.0229556,0.119351,0.800757,-8.9375,-0.75,1.4375,-0.141113,0.0571289,1.00146
1485545688925194,0.0172899,0.118704,0.801566,-15.9375,-2.375,2.375,-0.123047,0.00732422,0.981934
1485545688947723,0.0137689,0.117547,0.801981,-10.3125,-2.5,1.3125,-0.103027,0.0131836,0.981934
1485545688962730,0.0116025,0.116745,0.802474,-3.6875,-1.75,1.5,-0.111816,-0.0229492,0.994629
1485545688985243,0.00789498,0.114096,0.803787,-5.125,-6.75,4.5,-0.101563,-0.0810547,1
1485545689007242,0.00931226,0.115222,0.803891,0.1875,1.125,0,-0.143066,0.0668945,1.00781
1485545689029759,0.00746699,0.11719,0.803428,-3.6875,4.875,-1.3125,-0.130859,-0.012207,0.995117
1485545689044780,0.00490985,0.11802,0.803717,-6.75,0.9375,0.8125,-0.141113,-0.0078125,0.997559
1485545689067285,0.00416821,0.117034,0.804965,-0.75,-4.125,3.6875,-0.131836,-0.0205078,0.978516
1485545689081805,0.00479593,0.115587,0.805754,1.25,-3.375,2.1875,-0.105469,0.00585938,0.999023
1485545689104821,0.00537587,0.115345,0.806039,1.9375,1,0.9375,-0.0922852,0,1.00098
1485545689127336,0.00617269,0.116991,0.805492,0.875,4.0625,-1.875,-0.119629,0.0292969,0.985352
1485545689141848,0.00564349,0.118385,0.804413,-1.8125,3.875,-3.0625,-0.123535,0.0141602,1.00488
1485545689164863,0.00653767,0.11878,0.803296,-0.0625,2.125,-3.875,-0.10498,0.0512695,1.00293
1485545689187389,0.00478781,0.119928,0.803615,-0.5625,3.4375,1.4375,-0.116699,-0.0605469,0.990723
1485545689201889,0.00629213,0.121556,0.803898,3,3.375,0.8125,-0.141602,0.0209961,0.989746
1485545689224929,0.00618878,0.122416,0.804829,0.4375,1.4375,2.625,-0.134766,-0.0107422,0.993164
1485545689247424,0.00754998,0.123432,0.804817,4.25,3.0625,-0.125,-0.120605,0.00390625,0.995605
1485545689261932,0.00914696,0.124348,0.804933,3.4375,2.0625,0.4375,-0.130371,0.0253906,0.993164
1485545689284947,0.0101765,0.12524,0.804784,4.25,2.5,-0.4375,-0.126465,-0.0107422,0.98584
1485545689307463,0.0123187,0.126311,0.804167,6.375,3.0625,-1.8125,-0.123047,0.0141602,0.983887
1485545689321974,0.0148959,0.127466,0.803588,7.6875,3.6875,-2,-0.122559,0.0107422,0.994629
1485545689352496,0.0178699,0.128587,0.803156,8.25,2.875,-1,-0.135742,0.0244141,1.01123
1485545689367506,0.0207313,0.1291,0.802981,6.875,1.3125,-1.125,-0.133789,0.043457,1.00781
1485545689382033,0.0221272,0.129294,0.802653,3.25,-0.25,-0.75,-0.13916,0.0327148,1.00098
1485545689405022,0.0235602,0.128958,0.80251,4.0625,-1.125,-0.6875,-0.132813,0.0253906,0.99707
1485545689427538,0.0251581,0.128671,0.802317,4.6875,-1.0625,-0.25,-0.131348,0.0224609,1
1485545689448553,0.0263749,0.128425,0.802278,3.1875,-1.25,-0.1875,-0.135742,0.0322266,1.00098
1485545689465065,0.027327,0.128155,0.802332,2,-0.6875,-0.125,-0.131836,0.034668,0.998047
1485545689487580,0.0273753,0.128268,0.802342,0.9375,-0.5625,-0.0625,-0.130859,0.0307617,0.996582
1485545689508595,0.027214,0.128203,0.802326,0.8125,-0.3125,0,-0.128418,0.0229492,0.99707
1485545689532612,0.0278108,0.128351,0.802379,1.3125,-0.125,0.25,-0.133789,0.0297852,0.996582
1485545689547623,0.0283204,0.128266,0.802526,1.25,-0.125,0.375,-0.129395,0.0292969,1.00195
1485545689568637,0.0287076,0.128236,0.802553,1,-0.125,0.1875,-0.131348,0.0307617,0.992676
1485545689585149,0.0292561,0.12827,0.802596,1.25,-0.25,0.125,-0.132324,0.0351563,0.996582
1485545689607666,0.0293044,0.128383,0.802607,0.8125,-0.1875,0,-0.130859,0.0332031,0.993164
1485545689630181,0.0294174,0.128336,0.802612,0.375,-0.125,0.125,-0.129883,0.0332031,0.998535
1485545689645210,0.0294174,0.128336,0.802612,0,-0.0625,0.5,-0.130859,0.0375977,1.00098
1485545689667218,0.0294174,0.128336,0.802612,-0.4375,-0.125,0.5,-0.135742,0.0307617,0.995117
1485545689674223,0.0294657,0.128449,0.802622,-0.4375,-0.125,0.4375,-0.135254,0.027832,0.992188
1485545689695237,0.0293044,0.128383,0.802607,-0.0625,-0.0625,0.1875,-0.130859,0.0244141,0.995605
1485545689710247,0.0293527,0.128497,0.802617,0.3125,-0.25,0,-0.133789,0.0244141,0.998535
1485545689732763,0.0299106,0.128525,0.802774,1.25,0.0625,0.1875,-0.130371,0.034668,1.00293
1485545689755279,0.0300236,0.128477,0.80278,0.75,-0.0625,0.5,-0.132813,0.0405273,0.998047
1485545689770290,0.0300236,0.128477,0.80278,-0.5,-0.25,0.5625,-0.133789,0.0405273,1.00293
1485545689792806,0.0296927,0.128622,0.802911,-1.375,-0.4375,0.5,-0.135742,0.0356445,0.993652
1485545689815321,0.0290406,0.128629,0.802976,-1.625,-0.3125,0.25,-0.135254,0.0249023,0.990723
1485545689830332,0.0290406,0.128629,0.802976,-0.5,-0.125,0.4375,-0.129883,0.0273438,0.989746
1485545689852848,0.0290406,0.128629,0.802976,0.0625,-0.1875,0.375,-0.126465,0.0258789,0.993164
1485545689875364,0.0290406,0.128629,0.802976,0.0625,-0.1875,0.4375,-0.12793,0.0253906,0.99707
1485545689891867,0.0290406,0.128629,0.802976,0.5625,0.0625,0.4375,-0.131348,0.0283203,0.993652
1485545689914383,0.0290406,0.128629,0.802976,0.875,0.25,0.1875,-0.136719,0.0361328,0.999512
1485545689935398,0.0292019,0.128694,0.802992,0.5,0,0.3125,-0.13623,0.0429688,0.998047
1485545689953410,0.0292019,0.128694,0.802992,-0.4375,-0.1875,0.375,-0.134277,0.0371094,0.990723
1485545689972962,0.0292019,0.128694,0.802992,-1,-0.3125,0.4375,-0.129395,0.0307617,0.995605
1485545689995478,0.0292019,0.128694,0.802992,-0.4375,-0.3125,0.3125,-0.126465,0.0263672,0.995605
1485545690010489,0.0292019,0.128694,0.802992,0.0625,-0.125,0.25,-0.132813,0.0307617,0.994141
1485545690033004,0.0292019,0.128694,0.802992,-0.25,-0.3125,0.3125,-0.130371,0.0263672,0.998047
1485545690055529,0.0292019,0.128694,0.802992,-0.3125,-0.25,0.25,-0.130371,0.0322266,0.987793
1485545690070555,0.029089,0.128742,0.802987,0.25,0,0.3125,-0.126953,0.0195313,0.992188
1485545690093055,0.0296858,0.128889,0.80304,1.5625,0.3125,0.0625,-0.130859,0.0292969,0.992676
1485545690115579,0.0305651,0.129056,0.803264,2,0.125,0.4375,-0.133301,0.0371094,0.995117
1485545690130643,0.0307264,0.129121,0.80328,0.75,-0.125,0.3125,-0.13623,0.0419922,0.993652
1485545690152658,0.0307264,0.129121,0.80328,-0.375,-0.1875,0.1875,-0.130859,0.0327148,0.991211
1485545690175174,0.0307264,0.129121,0.80328,0.0625,-0.25,0.0625,-0.131836,0.0356445,0.992188
1485545690190176,0.0307264,0.129121,0.80328,0.25,-0.0625,0.125,-0.131836,0.0307617,0.998047
1485545690212692,0.0307264,0.129121,0.80328,0.5625,0.0625,0.3125,-0.134766,0.0341797,0.997559
1485545690238210,0.0307748,0.129234,0.80329,0.5,-0.1875,0.3125,-0.139648,0.0395508,0.995605
1485545690251719,0.0308891,0.129178,0.803263,-0.375,-0.375,0.1875,-0.138672,0.0424805,1.00244
1485545690275736,0.0306228,0.129162,0.803388,-1.1875,-0.375,0.1875,-0.131348,0.0395508,0.994629
1485545690295250,0.0303728,0.128872,0.803499,-1.0625,-0.3125,0.3125,-0.123047,0.0332031,0.996582
1485545690311798,0.0303728,0.128872,0.803499,-0.125,-0.125,0.375,-0.128906,0.0283203,0.998535
1485545690332813,0.0304212,0.128985,0.803509,0.6875,0,0.4375,-0.134277,0.0336914,0.993652
1485545690355338,0.0304212,0.128985,0.803509,0.1875,-0.0625,0.4375,-0.135254,0.034668,0.998535
1485545690371850,0.0304212,0.128985,0.803509,-0.3125,-0.1875,0.375,-0.131836,0.0371094,0.993164
1485545690392864,0.0304212,0.128985,0.803509,-0.8125,-0.3125,0.1875,-0.135742,0.0317383,0.998535
1485545690415381,0.0304695,0.129098,0.80352,-0.375,-0.1875,0.1875,-0.132813,0.0273438,1
1485545690431893,0.0304695,0.129098,0.80352,0.75,-0.125,0.3125,-0.132813,0.0322266,1.00195
1485545690452907,0.0304695,0.129098,0.80352,0.5,-0.25,0.4375,-0.130371,0.0356445,1
1485545690475422,0.0304695,0.129098,0.80352,-0.3125,-0.125,0.375,-0.133301,0.03125,0.994141
1485545690491939,0.0304695,0.129098,0.80352,0.3125,0,-0.125,-0.137207,0.0263672,0.992188
1485545690512949,0.0307761,0.129226,0.803257,1.375,0.125,-0.5,-0.133301,0.0229492,0.989746
