timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1482546550468638,-2,0,11,35,0,1,-2,-1
1482546550468638,-1,0,2,-25,-1,-3,0,-2
1482546550469624,-2,2,3,19,1,1,3,0
1482546550469624,1,-4,-7,1,-5,-6,-1,-2
1482546550481650,-3,0,13,-2,-2,-3,-4,-1
1482546550481650,-1,-2,-9,4,1,1,-2,-1
1482546550490640,2,1,1,-12,0,2,-2,-2
1482546550490640,0,-2,2,7,1,1,-4,2
1482546550505667,0,-1,2,-6,-2,-1,3,1
1482546550505667,-2,-3,-9,-5,-2,-1,-1,0
1482546550507662,-2,-4,6,-6,0,-1,0,-1
1482546550507662,-1,2,-8,-4,-1,-2,-2,0
1482546550528808,-6,-3,6,-22,1,2,-1,-2
1482546550528808,2,-1,5,31,-4,-5,-2,-2
1482546550530323,2,-3,2,-36,-5,-1,-3,-3
1482546550530323,2,4,6,0,0,-1,1,0
1482546550542338,1,-4,-32,-9,3,0,-3,0
1482546550542338,-1,-2,-1,-19,4,3,0,-1
1482546550551338,2,7,23,35,1,1,1,2
1482546550551338,-7,-19,-15,22,-17,-11,-5,-6
1482546550565358,0,3,-6,-2,3,-2,0,0
1482546550565358,-1,-1,-14,1,34,12,4,4
1482546550567343,-1,-1,-15,-17,-3,2,0,-1
1482546550567343,0,-5,-8,-6,0,-1,0,-1
1482546550588371,-1,-3,7,21,-9,-5,-2,-3
1482546550588371,4,9,4,6,-3,-2,0,-1
1482546550590359,0,1,17,4,3,-1,1,-1
1482546550590359,2,-1,12,-9,1,3,0,0
1482546550602378,-3,-3,2,12,-4,1,-3,-1
1482546550602378,-1,-8,-4,-41,-9,-6,-4,-3
1482546550611375,2,8,6,11,5,0,-1,2
1482546550611375,-4,3,-2,13,-6,-1,0,0
1482546550625918,-3,-7,9,-13,0,0,1,1
1482546550625918,3,2,-3,10,6,1,0,0
1482546550627914,-4,-4,8,3,-11,-7,-3,-2
1482546550627914,-3,1,-12,-1,2,-2,-3,-4
1482546550648165,0,3,-15,-18,4,3,2,-1
1482546550648165,-1,-1,34,19,-10,-2,-1,-2
1482546550650166,1,-8,-20,-23,1,-2,-3,-2
1482546550650166,0,14,10,41,-1,-1,1,0
1482546550662215,-2,3,8,-15,-6,-2,-2,-2
1482546550662215,4,1,2,30,-1,-7,-3,-3
1482546550671165,-6,-4,-20,-28,13,11,7,3
1482546550671165,5,-5,-20,-18,-6,-2,2,-1
1482546550686192,-9,4,6,26,14,6,1,1
1482546550686192,-7,-18,-10,-6,-1,-1,-1,0
1482546550687198,9,-2,-1,13,-6,-2,0,-1
1482546550687198,-15,3,-7,-24,-4,-5,-4,-4
1482546550708248,6,4,-36,-13,-9,-4,-1,0
1482546550708248,0,2,25,-1,-1,0,-1,1
1482546550710211,-5,-20,-63,-3,-5,-6,-5,-2
1482546550710211,-7,0,-15,-8,1,1,1,-1
1482546550722212,1,-3,29,6,-7,-1,-1,-1
1482546550722212,-1,8,-26,-2,-4,1,-1,0
1482546550731233,5,14,23,0,-4,-4,-1,0
1482546550731233,3,-16,13,-6,6,2,-1,0
1482546550745347,-2,3,-2,2,1,-3,-1,-1
1482546550745347,-1,-1,-4,-12,-3,2,0,-1
1482546550747344,-2,1,16,6,-4,-1,-1,-2
1482546550747344,3,3,21,1,4,0,0,1
1482546550768364,1,1,4,-1,3,1,0,1
1482546550768364,-4,-11,-16,-6,-10,-2,-4,-3
1482546550770361,-4,1,7,7,5,-1,-2,-2
1482546550770361,1,5,18,3,8,3,1,1
1482546550782359,5,-2,33,8,2,-1,1,2
1482546550782359,-1,17,-18,2,-6,0,-1,-1
1482546550791386,-14,-45,-70,-11,0,-5,-3,-4
1482546550791386,2,-2,-2,-4,1,1,0,-1
1482546550805390,5,-5,-25,-11,1,-2,-2,-2
1482546550805390,-14,2,25,27,-5,1,1,1
1482546550807387,13,18,14,-24,6,1,-1,0
1482546550807387,-10,-6,15,9,-3,-1,-1,-1
1482546550828424,-5,-21,-40,3,7,0,0,-3
1482546550828424,-11,-1,-3,-4,9,1,0,-3
1482546550829913,-5,1,12,10,-4,0,0,1
1482546550829913,1,2,8,-7,-2,-3,-1,1
1482546550841532,3,6,6,4,-6,-5,-1,-1
1482546550841532,1,-11,4,-12,-3,-5,-1,-2
1482546550850541,3,8,31,21,6,7,3,1
1482546550850541,4,-2,-57,-30,-2,0,-1,-1
1482546550865553,-9,-2,42,0,-10,-4,-3,-3
1482546550865553,5,0,-2,-8,-6,-1,-2,0
1482546550867547,-3,1,-23,-3,-5,-10,-4,-2
1482546550867547,4,1,21,14,-3,-5,-1,1
1482546550888562,-3,1,-10,-3,3,4,1,0
1482546550888562,4,-2,-5,-10,-2,0,-2,0
1482546550889553,2,3,15,9,-2,3,0,0
1482546550889553,-2,-7,-4,-5,-3,-1,-1,0
1482546550901563,-1,3,14,-10,-3,-4,-1,-1
1482546550901563,5,0,-20,2,2,-1,-1,0
1482546550910597,-4,6,44,2,-3,0,-1,-2
1482546550910597,-1,0,-34,-3,-5,0,-1,-2
1482546550926159,-2,-5,25,7,2,0,-2,1
1482546550926159,6,3,-36,-24,-1,1,0,-1
1482546550927608,6,8,-9,-7,-3,-1,-1,0
1482546550927608,-10,-7,13,-1,-1,-3,-2,-2
1482546550948714,-4,-2,-6,-3,-5,-1,-2,-3
1482546550948714,0,5,10,5,-2,-5,-1,-1
1482546550949705,4,-5,3,2,-7,-10,-4,-2
1482546550949705,3,8,0,-7,2,8,1,0
1482546550961726,-2,2,1,3,6,2,3,1
1482546550961726,5,-6,0,-9,-2,0,0,0
1482546550970716,-8,0,5,6,-3,-1,-2,-3
1482546550970716,4,6,12,8,1,-3,0,-1
1482546550984744,-1,-4,-10,-4,-2,0,-14,0
1482546550984744,-2,-7,2,-8,-1,-1,17,7
1482546550991749,-2,-1,6,13,2,0,-1,2
1482546550991749,5,7,-5,-7,1,3,0,-2
1482546551008862,7,2,-5,-10,-4,-2,-2,-6
1482546551008862,-15,4,7,6,3,-2,-11,-8
1482546551009888,0,-4,-13,-1,-5,-3,6,0
1482546551009888,1,-7,29,2,2,-3,-14,-2
1482546551030954,13,10,-13,10,-3,3,13,16
1482546551030954,13,14,12,-3,4,3,28,-3
1482546551032443,-23,-15,-24,-17,0,4,-8,-7
1482546551032443,2,-2,5,4,-1,-3,-4,-19
1482546551044870,-19,-11,-8,-8,-2,-6,-52,-9
1482546551044870,6,-4,1,9,1,1,27,-2
1482546551051891,-1,2,17,6,0,1,32,62
1482546551051891,23,18,-9,-13,1,4,4,-24
1482546551067902,-22,-7,-21,-4,-8,-14,-22,-20
1482546551067902,2,-3,-6,9,2,0,-91,-23
1482546551069885,-1,-6,-2,-17,3,6,89,39
1482546551069885,-6,-18,16,10,1,3,68,48
1482546551090928,18,19,6,4,2,5,16,-4
1482546551090928,7,13,18,-2,-4,-8,-28,-1
1482546551092909,-22,-12,-47,-20,-6,-8,-38,-40
1482546551092909,0,-5,5,14,1,1,-8,14
1482546551104938,9,0,-11,-21,2,3,21,7
1482546551104938,-5,14,1,17,1,0,17,8
1482546551111943,-7,-1,-6,-6,1,-1,-52,-33
1482546551111943,2,-16,15,16,-2,-3,-10,7
1482546551128447,8,5,3,-3,0,2,-23,-12
1482546551128447,-26,-17,21,-5,-2,1,42,18
1482546551129948,12,0,-34,3,1,0,-26,9
1482546551129948,-4,21,-12,-1,0,2,23,0
1482546551150977,20,-12,21,21,10,0,-87,-6
1482546551150977,5,22,4,-7,-4,10,87,89
1482546551151982,27,6,28,5,1,1,-23,11
1482546551151982,-19,3,6,-3,-2,-4,-26,-25
1482546551164987,-10,-19,-9,-2,-1,-1,-20,-6
1482546551164987,-1,-7,-11,-6,2,0,3,-9
1482546551171978,4,-3,6,4,-2,-2,12,-8
1482546551171978,24,10,9,-4,-1,-2,-34,-20
1482546551188005,14,6,-55,-9,-1,4,51,11
1482546551188005,-27,-25,-25,0,-7,-12,1,-10
1482546551190002,-4,14,34,8,-5,-7,-66,-59
1482546551190002,-8,-10,-5,-7,-1,-4,-66,-17
1482546551211022,-10,45,9,-2,-2,-2,37,-11
1482546551211022,8,-14,6,3,6,6,-39,-24
1482546551212008,13,5,-9,-4,-2,-5,-7,-29
1482546551212008,-30,-59,-57,-5,-8,-9,-14,21
1482546551225520,1,5,26,-3,-2,1,60,15
1482546551225520,5,-1,-31,-15,-2,-7,-64,-19
1482546551232072,15,9,23,14,7,11,80,92
1482546551232072,-48,16,44,-4,-2,1,62,0
1482546551248722,11,-17,-42,-15,-8,-7,-4,12
1482546551248722,-5,-15,3,7,0,-4,-69,-85
1482546551249736,2,3,-15,3,2,4,29,22
1482546551249736,22,16,-5,-1,0,-1,-5,0
1482546551271752,-8,10,38,13,4,1,10,18
1482546551271752,1,-7,-27,-1,-2,-2,-6,-13
1482546551273739,-2,-2,2,-4,1,2,-27,-28
1482546551273739,23,18,45,17,4,2,-4,30
1482546551284765,-15,-18,-68,-14,-5,1,8,-14
1482546551284765,-7,-7,46,0,1,0,-20,-5
1482546551291771,-11,-9,-14,1,0,2,44,12
1482546551291771,21,2,-9,-18,0,-4,-9,-58
1482546551307778,1,12,40,1,-6,-8,3,0
1482546551307778,-2,-23,3,9,-1,-1,25,10
1482546551309765,1,31,39,13,4,-1,-33,6
1482546551309765,-8,-6,65,44,7,1,-17,-3
1482546551330891,-4,-8,46,-16,-6,-1,-19,-5
1482546551330891,15,31,23,9,-14,-2,27,1
1482546551332840,-10,6,-72,-123,-16,0,-39,-24
1482546551332840,-25,-44,-91,-20,-12,-12,-10,5
1482546551345025,-4,8,61,-15,-21,-7,-6,-3
1482546551345025,-2,-5,-9,34,13,3,-5,8
1482546551352028,15,21,-30,74,8,4,7,5
1482546551352028,-6,-65,44,-41,-6,-5,-5,-5
1482546551375049,-29,-19,-85,-28,-3,2,16,9
1482546551375049,4,19,16,-17,-3,-3,16,13
1482546551376048,9,-7,-14,19,0,-3,4,-9
1482546551376048,4,24,25,7,3,2,13,8
1482546551390155,-4,-8,20,38,8,0,-34,-29
1482546551390155,-1,-14,-46,-36,-4,-1,13,20
1482546551391114,-5,-16,-12,-9,-6,-8,3,-28
1482546551391114,7,17,-13,12,2,2,-37,-8
1482546551412316,2,-5,15,3,2,4,68,35
1482546551412316,9,46,18,20,6,0,-33,3
1482546551413256,-5,-25,23,22,-4,-1,29,-5
1482546551413256,4,18,-23,24,0,1,-2,1
1482546551435352,-14,-18,-106,-75,-6,-6,-16,-16
1482546551435352,1,-9,14,-5,-10,-8,1,6
1482546551436350,-8,-6,34,0,5,0,-32,-20
1482546551436350,4,13,-44,23,8,10,6,13
1482546551449997,14,9,-15,48,20,7,-27,6
1482546551449997,-1,-10,79,-13,0,4,54,44
1482546551450982,-9,-12,-11,-7,-9,-4,-32,-12
1482546551450982,-1,11,-55,-38,4,0,21,4
1482546551473013,3,5,39,-23,-12,-7,-13,-7
1482546551473013,-7,-9,-62,9,0,1,-20,-11
1482546551473013,-4,25,96,27,12,-1,10,5
1482546551473013,6,13,47,11,-3,4,9,12
1482546551495026,-4,-25,-23,9,5,0,-3,0
1482546551495026,5,6,31,13,-3,-1,-2,-8
1482546551496014,-19,-13,-80,-18,-7,-5,-13,-5
1482546551496014,-3,7,-4,-16,0,-3,22,-4
1482546551510037,3,18,54,65,1,2,-12,-8
1482546551510037,-1,-5,-35,-71,-8,1,12,-7
1482546551511025,0,-6,-4,-43,5,1,-32,-48
1482546551511025,-6,-3,-2,30,12,2,-6,-12
1482546551533070,-9,-3,21,49,-17,-6,51,52
1482546551533070,-4,-16,-55,30,21,3,-2,-10
1482546551533561,4,0,22,2,-8,-4,-1,26
1482546551533561,4,5,-37,-28,-2,9,5,9
1482546551555381,2,5,86,25,9,-5,-15,-23
1482546551555381,-2,-2,-41,1,-8,-5,-28,-11
1482546551556341,-5,-11,-13,-43,-3,1,15,15
1482546551556341,0,-8,-54,18,-6,-6,-17,-10
1482546551570391,5,10,43,45,3,1,-5,2
1482546551570391,-5,-5,-88,-100,-15,-6,-8,0
1482546551571351,4,2,35,0,3,-1,-4,7
1482546551571351,-2,-1,47,48,18,9,33,8
1482546551592408,2,2,-36,-12,3,-1,-31,-24
1482546551592408,4,-12,-21,22,18,7,-26,15
1482546551593369,-1,16,65,-7,-8,3,4,4
1482546551593369,3,2,-54,-27,-13,-9,-7,38
1482546551615382,1,5,12,-9,11,7,80,32
1482546551615382,-3,-4,17,20,-2,2,0,-11
1482546551615382,-1,-7,-23,18,-5,-7,-30,-20
1482546551615382,-3,2,21,-16,-7,-5,-28,-14
1482546551630375,-4,-8,-18,-23,-3,-6,-33,-1
1482546551630375,1,6,31,16,0,1,42,32
1482546551631376,22,6,2,11,-1,4,1,10
1482546551631376,-38,-6,-10,-3,1,-8,-16,-11
1482546551652898,2,8,31,-18,-2,7,71,62
1482546551652898,-9,8,4,7,-1,-6,-53,-15
1482546551652898,20,7,20,17,0,-5,-35,-34
1482546551652898,-3,-13,1,-16,-11,1,35,35
1482546551674911,-5,2,-13,-19,1,1,-49,-23
1482546551674911,-8,-16,23,11,-1,0,22,-17
1482546551675914,20,-1,-22,11,8,3,35,14
1482546551675914,2,30,38,1,4,7,13,0
1482546551689921,-13,-19,-11,-13,-2,-4,-31,-65
1482546551689921,-1,-3,65,9,-11,-10,33,46
1482546551690922,-34,-32,-99,-7,-2,-4,-41,-17
1482546551690922,22,13,32,-19,-3,-3,-26,-7
1482546551712954,-9,-6,-27,-4,-2,-6,-51,-43
1482546551712954,9,9,20,-13,3,9,58,51
1482546551712954,-12,-1,22,-1,-3,-2,-50,-52
1482546551712954,1,-6,-6,-13,-1,1,56,32
1482546551735035,4,6,-16,-18,0,-1,-68,-31
1482546551735035,13,3,6,40,4,4,19,-14
1482546551736034,-8,5,35,12,4,2,-36,-8
1482546551736034,5,-4,-34,1,-2,1,-11,1
1482546551749767,10,-3,13,-12,-2,1,-17,4
1482546551749767,-8,-4,10,-7,-15,-14,-64,-48
1482546551750764,12,10,11,-5,-2,2,63,36
1482546551750764,-17,-12,39,33,19,0,-50,-37
1482546551772784,4,1,-87,-2,-1,12,82,72
1482546551772784,-12,-15,-48,-21,4,-3,-44,-54
1482546551773769,-17,-15,27,3,-18,-14,-29,-20
1482546551773769,5,0,42,0,1,-4,-50,-46
1482546551794850,-2,-15,-36,-30,-1,3,15,12
1482546551794850,6,18,7,12,-24,-7,-29,3
1482546551795811,-1,3,-19,-10,22,5,-10,-51
1482546551795811,5,-13,-14,-40,1,16,85,72
1482546551809859,-10,4,41,28,1,-2,-58,-11
1482546551809859,13,5,-1,13,-1,-4,-48,-31
1482546551810821,22,-1,-2,-9,-4,2,64,75
1482546551810821,-1,-2,5,18,-12,-15,-125,-60
1482546551833350,-7,5,8,5,7,-2,-29,-37
1482546551833350,-12,-9,-18,-16,11,13,112,109
1482546551833845,14,3,6,11,-15,-8,5,10
1482546551833845,-9,-4,-35,1,9,-3,-56,-34
1482546551855588,16,12,7,5,-24,-6,-9,-4
1482546551855588,1,5,23,30,34,1,-33,-45
1482546551855588,-9,-2,-20,-21,5,0,-3,19
1482546551855588,10,-4,26,8,12,10,52,42
1482546551869611,-4,6,-26,-4,-5,-3,-20,-23
1482546551869611,-5,-11,18,44,-1,1,-9,-4
1482546551877617,-7,-7,-11,-38,-10,-3,-3,22
1482546551877617,7,9,20,-4,-14,-10,-10,-23
1482546551892628,-12,-10,26,10,8,-3,-2,-11
1482546551892628,0,5,-16,-21,-9,-4,-17,-20
1482546551893617,8,-9,-31,6,5,2,16,11
1482546551893617,-1,-11,13,0,-4,-4,-1,-18
1482546551914645,17,9,7,6,6,5,-47,-14
1482546551914645,-9,-3,-24,-18,-5,3,61,47
1482546551915640,13,4,12,15,-3,-3,-48,-16
1482546551915640,-20,-4,-8,-8,-10,-10,-38,-31
1482546551929783,16,-5,-16,-10,-2,-2,25,41
1482546551929783,-7,-2,15,-8,-3,-3,-55,-52
1482546551937746,-10,5,-15,18,7,10,67,32
1482546551937746,13,14,12,-3,-7,-5,0,-4
1482546551952333,1,-16,-16,5,-2,-6,-31,11
1482546551952333,7,5,3,-3,1,5,-23,-6
1482546551953330,-3,-4,-90,-2,3,1,8,9
1482546551953330,1,2,44,2,-3,-2,-15,7
1482546551975351,-7,1,0,4,3,-3,-48,-58
1482546551975351,5,3,-60,-23,-3,1,-14,-1
1482546551982356,-1,8,39,54,-4,-5,-11,-10
1482546551982356,-24,6,30,45,-3,-9,10,-6
1482546551989364,-9,-23,-55,-79,2,5,15,-4
1482546551989364,-2,5,60,-14,-18,-10,13,-1
1482546551997366,-13,-15,-27,-50,17,7,-23,-11
1482546551997366,10,6,-33,44,20,14,13,13
1482546552012376,-2,11,54,80,-4,-4,28,11
1482546552012376,-7,-3,23,-15,-7,-6,-16,-5
1482546552013360,-7,-4,15,-5,-23,-13,4,7
1482546552013360,8,-3,-14,-18,-1,-1,6,12
1482546552035414,0,4,-28,-17,8,3,11,4
1482546552035414,7,0,-15,13,9,4,1,5
1482546552036411,-7,10,34,5,2,-1,-4,-3
1482546552036411,1,-10,-45,-28,-3,-5,17,12
1482546552049687,-2,4,32,2,-3,-2,6,4
1482546552049687,-3,2,-14,26,1,-4,-8,-11
1482546552057692,-5,3,22,-4,5,2,3,-4
1482546552057692,-8,0,13,-49,-22,3,1,4
1482546552072702,10,-12,-63,-42,-10,-14,14,12
1482546552072702,-28,-5,-21,-25,7,17,-3,1
1482546552073662,-3,-6,8,39,33,7,-1,-5
1482546552073662,3,-2,-19,19,-19,-6,1,0
1482546552094652,15,4,30,-31,-5,0,8,2
1482546552094652,-6,19,29,19,-9,-5,5,-1
1482546552095680,-2,-3,21,11,-6,-3,-10,-5
1482546552095680,-7,-13,-33,-47,-17,-4,-1,-3
1482546552109729,-15,-1,25,29,8,1,7,1
1482546552109729,21,-3,-4,2,9,-1,-8,-1
1482546552117734,10,9,-7,3,-13,0,0,7
1482546552117734,12,10,18,15,10,0,2,1
1482546552140913,-5,-7,-10,14,-2,-1,6,0
1482546552140913,-10,-12,4,-22,7,3,0,-6
1482546552141895,-2,9,5,19,-5,0,-1,-1
1482546552141895,7,-16,2,0,10,5,8,5
1482546552154920,-2,10,-7,7,0,0,-2,0
1482546552154920,-10,2,-21,-4,-2,-4,-6,-9
1482546552155904,0,-12,3,-16,-3,1,-1,-3
1482546552155904,1,19,15,12,1,0,0,1
1482546552169024,-6,3,17,2,-3,-3,1,1
1482546552169024,9,-4,17,13,-2,-4,-5,-3
1482546552178007,-7,2,-12,-3,-6,-1,1,-5
1482546552178007,-8,6,-37,-19,1,-3,-8,-8
1482546552193017,45,-3,27,31,-1,-1,5,55
1482546552193017,-34,-27,-13,-17,-2,-1,0,-15
1482546552193017,-13,-9,-41,-8,-4,-4,-2,2
1482546552193017,26,31,33,1,0,-1,-5,-10
1482546552215204,-15,10,6,7,-1,2,1,-1
1482546552215204,7,3,-6,1,-1,-2,-1,6
1482546552216147,-14,-20,45,1,-4,-3,0,-2
1482546552216147,4,-4,-39,27,6,-1,-2,4
1482546552229677,-4,-4,14,-30,-3,1,15,-9
1482546552229677,10,4,53,32,3,2,8,6
1482546552237685,-9,11,-49,-16,0,-4,-12,-12
1482546552237685,0,-17,-4,-26,-7,1,6,7
1482546552252804,-9,13,20,14,11,4,-12,-6
1482546552252804,-7,-19,-62,-47,-18,-8,9,-3
1482546552253790,0,-28,-36,17,4,-1,-69,-47
1482546552253790,7,-5,-14,5,1,6,79,49
1482546552274820,-25,-7,-7,-13,-1,0,-7,4
1482546552274820,18,23,24,8,0,-2,-12,10
1482546552275817,-20,-10,42,22,-1,1,11,3
1482546552275817,-18,-17,-18,-16,0,-4,-32,-21
1482546552297838,0,1,10,-23,-1,-1,13,1
1482546552297838,30,6,-46,19,1,1,11,10
1482546552298819,24,30,-1,-47,-4,3,6,25
1482546552298819,-42,-4,16,20,4,1,4,-9
1482546552312848,-3,-27,23,8,-10,-13,-98,-56
1482546552312848,-86,-27,-14,-3,2,5,60,14
1482546552313844,8,-1,32,21,7,4,-3,7
1482546552313844,31,31,9,1,-3,-2,0,-35
1482546552335380,42,-1,-20,6,4,-4,-87,-46
1482546552335380,-1,17,25,6,2,11,44,57
1482546552335877,32,-9,11,-2,-4,-3,-20,7
1482546552335877,-36,0,20,-6,0,2,-1,-11
1482546552358112,12,19,-48,-2,-8,-4,-1,-11
1482546552358112,3,1,32,16,-9,-13,-47,-38
1482546552359063,-14,-7,-16,-22,18,10,49,26
1482546552359063,24,-13,10,-15,-5,4,-28,-5
1482546552373098,2,-16,-3,11,2,0,29,1
1482546552373098,-21,-3,-5,-5,-7,-3,31,32
1482546552373098,16,13,33,5,-12,-11,14,4
1482546552373098,-29,22,83,12,7,0,-19,-3
1482546552395136,-17,-7,-24,-10,-1,1,-23,-48
1482546552395136,7,-32,7,-8,-8,-6,52,23
1482546552396092,-4,21,15,7,-3,-1,-18,-16
1482546552396092,5,-8,-47,5,9,4,21,22
1482546552417274,41,44,43,-3,6,8,-7,12
1482546552417274,-40,-68,-45,-17,-3,0,23,18
1482546552418250,26,24,24,8,-14,-23,-61,16
1482546552418250,-4,-4,-78,-33,-14,-3,96,88
1482546552441328,-15,-5,93,29,12,10,15,-5
1482546552441328,44,-16,-116,-29,-1,-6,-55,-25
1482546552441328,-18,-6,34,19,-2,2,-3,-29
1482546552441328,-9,-13,35,16,-2,-6,-46,-32
1482546552455341,-4,-10,-34,-25,-6,-5,-6,9
1482546552455341,36,38,44,16,4,1,-7,-21
1482546552456338,-29,-19,-13,-5,0,3,7,-26
1482546552456338,18,10,18,11,2,-4,-20,-17
1482546552477343,-21,-8,-32,-7,-1,3,41,22
1482546552477343,-8,10,20,-5,2,-1,-42,-44
1482546552478340,-5,2,20,-8,-9,-4,8,-9
1482546552478340,2,5,-14,-5,0,0,-13,0
1482546552492367,-18,-11,-24,-10,-2,-8,-68,-54
1482546552492367,25,24,58,24,12,14,45,56
1482546552493360,5,7,-30,-26,-5,6,46,62
1482546552493360,30,-24,64,8,2,2,-27,-85
1482546552515481,-59,-10,29,12,-8,-7,26,48
1482546552515481,-25,-1,18,-23,-2,-12,-128,-87
1482546552515481,-19,-11,15,-7,-2,3,48,25
1482546552515481,-4,7,12,1,2,2,-8,41
1482546552537996,11,4,-13,8,-5,1,84,68
1482546552537996,12,10,1,14,8,3,-29,-30
1482546552538496,-13,7,1,-10,6,1,-4,9
1482546552538496,5,11,1,27,-4,-10,-8,-7
1482546552552343,-10,-21,-17,-39,-9,-5,-5,-2
1482546552552343,11,23,-8,-12,13,10,10,24
1482546552553289,6,-4,-38,-22,4,4,-14,-31
1482546552553289,-4,-11,24,7,-8,-1,16,17
1482546552575360,7,11,-6,17,-12,-4,-3,-16
1482546552575360,10,-4,4,15,-5,-5,-11,8
1482546552576304,8,0,-61,-32,1,1,-13,-5
1482546552576304,-10,-11,22,4,0,0,43,27
1482546552597493,8,5,2,49,-2,-2,8,2
1482546552597493,5,15,17,-13,-6,-4,11,-19
1482546552598439,2,-19,11,12,8,3,-63,-17
1482546552598439,7,44,67,-20,-2,0,-9,8
1482546552612505,-11,-46,-18,-11,7,5,25,-3
1482546552612505,0,-56,-1,-31,-4,-4,7,-3
1482546552613478,-22,16,80,3,-17,-6,-1,-6
1482546552613478,8,-11,-42,17,-4,-12,-23,-12
1482546552635221,9,13,-9,5,3,2,6,0
1482546552635221,6,21,15,-4,19,4,-33,-24
1482546552636194,11,-7,-11,27,-2,5,88,55
1482546552636194,-6,-48,-128,-26,-11,-4,-54,-14
1482546552657453,-3,12,-2,3,-1,3,-7,-4
1482546552657453,-4,4,-12,3,-4,-4,-1,6
1482546552658428,5,2,-34,-13,-9,-9,-11,-19
1482546552658428,-12,-2,-19,-6,-2,-6,0,-11
1482546552672408,4,10,0,6,7,3,-5,-11
1482546552672408,1,8,10,17,0,6,13,8
1482546552673408,-4,-10,-13,-1,4,-3,14,16
1482546552673408,-3,2,23,-5,2,1,-26,-10
1482546552695481,3,3,0,-21,-7,-3,1,6
1482546552695481,2,8,12,3,-7,-5,4,-1
1482546552696455,9,13,5,9,8,2,-18,-15
1482546552696455,14,-2,-25,-5,-10,-3,-1,2
1482546552717467,-6,4,26,-34,0,-11,4,6
1482546552717467,-8,-10,-56,-3,-4,7,-3,3
1482546552718441,11,9,28,15,18,6,4,1
1482546552718441,-15,-10,-83,2,11,12,3,-3
1482546552734524,-1,-1,-2,16,-6,2,3,-4
1482546552734524,7,10,48,0,-8,-13,-5,-2
1482546552735029,-9,-7,-25,-15,-11,-8,-13,-13
1482546552735029,1,0,54,4,1,-2,6,-1
1482546552755635,2,-1,-11,-6,-7,-3,-1,0
1482546552755635,1,7,-5,-11,-4,-8,-41,-18
1482546552755635,0,9,-7,31,24,12,73,45
1482546552755635,1,-5,19,-26,2,2,1,0
1482546552777654,4,0,-1,12,3,2,4,4
1482546552777654,-1,6,10,-11,-12,-6,-5,0
1482546552778650,1,-6,-8,-5,-8,-6,-31,-20
1482546552778650,-6,2,76,25,8,6,2,-1
1482546552792664,-4,-2,-70,-46,4,9,12,5
1482546552792664,2,-5,2,7,3,-7,9,1
1482546552793676,0,-9,-6,58,-16,-8,-19,-14
1482546552793676,7,-8,18,-80,0,3,3,2
1482546552814682,15,21,54,19,5,6,-5,0
1482546552814682,-15,-7,-20,-24,8,4,11,2
1482546552815666,-1,-20,-43,-6,-3,-6,-15,-8
