timestamp,x,y,z
1482545586721222,-5.1875,6.9375,-2.4375
1482545586746241,-8.5625,4.0625,-3.3125
1482545586761252,-0.125,4.0625,-2.1875
1482545586781265,9.375,0.75,0
1482545586806288,22.0625,3.1875,-3.1875
1482545586826302,9.3125,-2.4375,-1.4375
1482545586841313,13.8125,-4.5625,-4.5625
1482545586898380,10,-4.75,-5.9375
1482545586899381,8.0625,-7,-8.625
1482545586904139,19.125,-5.8125,-7.375
1482545586926152,26.4375,-6.1875,-6.25
1482545586947154,24.8125,-9.5625,-5.125
1482545586998693,10.25,-13.125,-2.1875
1482545587008713,-7.9375,-17.8125,0.4375
1482545587009714,-6.6875,-20.9375,-4.875
1482545587022736,-6.625,-23.125,-5.25
1482545587043738,-11.8125,-25.125,-10.9375
1482545587065767,-10.4375,-25.4375,-11.875
1482545587082766,2.75,-22.4375,-17.875
1482545587103286,12.4375,-16.6875,-18.4375
1482545587126325,21,-14.8125,-28.8125
1482545587142335,33.125,-20.1875,-31.375
1482545587163350,51.25,-24.625,-25.5
1482545587186366,50.625,-18.9375,-10.9375
1482545587202880,12.375,-21.6875,1.75
1482545587223896,3.1875,-27,12.625
1482545587245924,35.8125,-24.5625,29.8125
1482545587262936,60.0625,-22.75,38.125
1482545587283939,60.4375,-18.6875,50.1875
1482545587306000,47.3125,-17.375,57.9375
1482545587324001,21.375,-22.875,55.875
1482545587347016,10.0625,-27.3125,54.3125
1482545587366030,16.25,-29.8125,61
1482545587384042,20.6875,-27.9375,64.125
1482545587404058,12.75,-28.625,61
1482545587426075,-5.4375,-30.5,61
1482545587444088,-4.9375,-28.5,64.3125
1482545587464103,6.5625,-24.0625,65.3125
1482545587486118,6.8125,-20.5625,65.5625
1482545587504133,4.4375,-18.25,70.375
1482545587523147,11.75,-16.5,69.1875
1482545587546164,15.5,-10.3125,61.5625
1482545587564177,5.9375,-7.75,52.375
1482545587583203,-15.0625,-8.6875,40.375
1482545587606238,-21.6875,-8.0625,32.5625
1482545587624261,-11.625,-4.4375,30.5
1482545587643264,-6.3125,-2.5625,31.125
1482545587666293,-10.6875,-0.875,27.1875
