timestamp,x,y,z
1482546749875544,0.258789,-0.291016,0.989746
1482546749898574,0.296387,-0.181152,0.972168
1482546749922711,0.237793,-0.219238,0.977539
1482546749937740,0.145996,-0.206543,0.915527
1482546749966737,0.105469,-0.350586,0.940918
1482546749981749,0.184082,-0.374023,0.980957
1482546749996827,0.217285,-0.349121,0.989258
1482546750035917,0.178711,-0.308594,1.00244
1482546750043917,0.166504,-0.317383,1.01123
1482546750050947,0.154785,-0.34375,1.01611
1482546750071959,0.147461,-0.344238,1.00977
1482546750097045,0.165527,-0.307129,1.01172
1482546750117028,0.142578,-0.280762,0.989746
1482546750171682,0.0961914,-0.249023,0.998535
1482546750171682,0.0571289,-0.248535,0.977051
1482546750173643,-0.00976563,-0.227539,0.952637
1482546750191712,-0.0410156,-0.227539,0.95752
1482546750214737,-0.0800781,-0.211426,0.936035
1482546750228331,-0.128418,-0.187988,0.927734
1482546750251343,-0.140137,-0.199707,0.919922
1482546750273360,-0.171387,-0.208984,0.94043
1482546750288336,-0.168457,-0.17334,0.928223
1482546750311456,-0.175781,-0.15625,0.909668
1482546750333677,-0.163086,-0.182129,0.899902
1482546750351690,-0.155762,-0.253906,0.92334
1482546750370704,-0.166504,-0.316406,0.942871
1482546750393722,-0.151855,-0.250977,0.991699
1482546750408763,-0.142578,-0.167969,0.96582
1482546750433805,-0.168945,-0.168945,0.975098
1482546750453834,-0.217285,-0.156738,0.958008
1482546750468846,-0.236816,-0.189453,0.953125
1482546750490860,-0.20752,-0.29248,0.963867
1482546750513911,-0.22998,-0.358398,0.998535
1482546750529066,-0.259277,-0.347168,1.01855
1482546750554086,-0.15332,-0.258789,1.06787
1482546750582222,-0.124512,-0.266602,1.09033
1482546750588192,-0.228516,-0.270508,1.04346
1482546750611209,-0.246094,-0.337402,1.01318
1482546750633331,-0.185547,-0.405762,1.04883
1482546750648342,-0.140625,-0.563477,1.05615
1482546750671307,-0.187012,-0.53418,1.06104
1482546750695337,-0.283203,-0.41748,0.989746
1482546750708942,-0.317871,-0.331055,0.980469
1482546750731504,-0.314941,-0.282715,0.964844
1482546750753514,-0.271973,-0.216309,0.960449
1482546750768487,-0.215332,-0.1875,0.957031
1482546750799509,-0.170898,-0.275391,0.999512
1482546750813593,-0.116699,-0.337891,0.999023
1482546750831682,-0.00927734,-0.306641,0.972656
1482546750850782,0.0498047,-0.25293,0.930664
1482546750873754,0.107422,-0.0620117,0.906738
1482546750888764,0.0566406,0.0634766,0.954102
1482546750911292,0.0307617,-0.0551758,0.960449
1482546750933307,0.0419922,-0.195801,0.962402
1482546750948326,0.0244141,-0.152344,0.982422
1482546750971341,0.0708008,-0.0253906,0.929199
1482546750993401,0.0654297,0.0395508,0.95459
1482546751008935,0.00292969,0.097168,0.95459
1482546751031050,-0.0107422,0.0766602,0.969238
1482546751054071,0.0107422,-0.00732422,0.959473
1482546751069081,0.0229492,0.0571289,0.980469
1482546751091205,-0.0317383,0.178711,0.894531
1482546751113795,-0.0146484,0.169922,0.936035
1482546751128226,0.0786133,0.0556641,0.990723
1482546751152223,0.0751953,0.0761719,0.973633
1482546751173256,0.0742188,0.159668,0.954102
1482546751197269,0.0307617,0.196289,0.917969
1482546751212842,0.081543,0.115234,0.947266
1482546751234052,0.0375977,0.0722656,0.979492
1482546751251055,0.043457,0.13916,1.03662
1482546751273041,0.0126953,0.119629,0.970703
1482546751301116,-0.0444336,0.240234,0.974121
1482546751311631,0.0498047,0.236328,0.952148
1482546751332674,0.0859375,0.0800781,1.06689
1482546751353707,0.019043,0.0200195,1.06885
1482546751371739,-0.0341797,0.0644531,0.973633
1482546751392732,0.0146484,0.081543,0.94043
1482546751413732,0.0327148,0.110352,0.946289
1482546751436392,0.0366211,0.107422,0.979492
1482546751455443,0.0185547,-0.019043,1.02588
1482546751473468,-0.0258789,0.0195313,1.00391
1482546751496486,-0.0615234,0.074707,0.981934
1482546751514087,-0.0722656,0.0742188,0.960938
1482546751533678,-0.0517578,0.125977,0.977539
1482546751551650,0.00341797,0.121094,0.989258
1482546751573655,0.0239258,0.10791,1.04297
1482546751593692,0.0390625,0.0678711,1.05273
1482546751611759,0.0351563,0.132324,1.02686
1482546751634065,-0.0180664,0.104492,1.02881
1482546751653288,-0.0395508,0.0878906,0.951172
1482546751676306,-0.0249023,0.0688477,0.962402
1482546751694263,0.0888672,0.00830078,0.95752
1482546751714035,0.0317383,-0.0283203,0.960449
1482546751736138,-0.0205078,0.0737305,0.955566
1482546751755112,0.043457,0.0546875,1.01172
1482546751774136,0.0317383,0.0078125,0.99707
1482546751796183,-0.00439453,0.043457,0.950195
1482546751814213,0.0371094,0.0761719,0.928711
1482546751833735,0.112793,0.0405273,1.00928
1482546751855750,0.0722656,-0.117676,0.976074
1482546751873760,0.114258,-0.151367,0.964844
1482546751893888,0.145996,-0.197266,1.00293
1482546751916407,0.0888672,-0.0605469,0.986328
1482546751934591,0.0966797,0.0302734,0.982422
1482546751953786,0.0878906,-0.0439453,0.92041
1482546751975800,0.137207,-0.129883,0.931152
1482546751993752,0.166992,-0.181152,0.89502
1482546752013832,0.159668,-0.117188,0.944336
1482546752035934,0.0839844,-0.133789,1.01172
1482546752054016,0.00585938,-0.173828,1.03906
1482546752075194,0.0185547,-0.279297,0.96875
1482546752096249,0.0195313,-0.286621,0.970703
1482546752114296,-0.0419922,-0.330566,1.01172
1482546752136938,-0.171875,-0.349609,1.05371
1482546752155950,-0.251953,-0.349121,1.01904
1482546752173952,-0.314453,-0.309082,0.998047
1482546752194965,-0.354004,-0.296387,1.04736
1482546752216574,-0.436523,-0.262695,0.975098
1482546752234311,-0.425781,-0.347656,0.947754
1482546752255401,-0.366699,-0.429199,0.926758
1482546752276421,-0.391602,-0.367188,0.939453
1482546752293523,-0.409668,-0.274414,0.939941
1482546752315248,-0.375,-0.352539,0.912109
1482546752335772,-0.36377,-0.424805,0.932129
1482546752353780,-0.321289,-0.369629,0.937012
1482546752374794,-0.300293,-0.281738,0.95459
1482546752398801,-0.313477,-0.233887,0.963379
1482546752414368,-0.260254,-0.286621,0.961914
1482546752438441,-0.270996,-0.217773,0.925781
1482546752456536,-0.28418,-0.227539,0.941406
1482546752478579,-0.220215,-0.378418,0.974121
1482546752496565,-0.213379,-0.417969,1.01709
1482546752516625,-0.159668,-0.26416,1.00879
1482546752534339,-0.132324,-0.229492,0.990234
1482546752556353,-0.209473,-0.357422,1.02734
1482546752576370,-0.265137,-0.4375,1.04785
1482546752594382,-0.272461,-0.445313,1.01514
1482546752616902,-0.27002,-0.33252,0.985352
1482546752636527,-0.255371,-0.28125,1.00195
1482546752655539,-0.265625,-0.286133,1.00977
1482546752676552,-0.220215,-0.295898,1.03174
1482546752696570,-0.249023,-0.305664,0.961426
1482546752714091,-0.239746,-0.270508,0.95166
1482546752736110,-0.13623,-0.254883,0.944336
1482546752756127,-0.0405273,-0.246094,0.953125
1482546752774140,0.00683594,-0.211914,0.959961
1482546752796138,0.0419922,-0.146973,0.999023
1482546752816195,0.107422,-0.09375,1.04932
1482546752833866,0.0727539,-0.0869141,0.885742
1482546752856910,0.124512,-0.259766,0.898438
1482546752875950,0.220703,-0.311035,0.952637
1482546752893905,0.257813,-0.345703,0.987305
1482546752916483,0.294434,-0.169434,1.0625
1482546752936227,0.234375,0.0898438,0.959473
1482546752955183,0.302734,0.0834961,0.962402
1482546752976227,0.308594,-0.21582,1.03809
1482546752996269,0.0888672,-0.319824,1.0542
1482546753018812,-0.0488281,-0.203613,1.00488
1482546753036411,0.0488281,-0.019043,1.00781
1482546753057425,0.0654297,-0.0229492,0.958496
1482546753078562,-0.034668,-0.149902,0.992676
1482546753096634,-0.0756836,-0.24707,0.983887
1482546753117707,-0.109863,-0.261719,0.986328
1482546753138343,-0.161133,-0.124023,0.950195
1482546753156430,-0.18457,0.0112305,0.909668
1482546753177533,-0.142578,-0.0224609,0.943359
1482546753198602,0.00878906,-0.181641,1.02539
1482546753216651,-0.00683594,-0.300781,1.02441
1482546753237246,-0.0839844,-0.161133,0.950684
1482546753258291,-0.149414,0.00537109,1
1482546753276252,-0.132324,-0.090332,0.977539
1482546753297291,-0.0864258,-0.208496,1.05957
1482546753318864,-0.115723,-0.203125,1.03906
1482546753336833,-0.144043,-0.102539,1.03223
1482546753357851,-0.134766,-0.0976563,1.05908
1482546753378916,-0.0957031,-0.124023,1.0332
1482546753396876,-0.0610352,-0.186035,0.998535
1482546753419428,-0.0449219,-0.186035,1.00488
1482546753438997,-0.0151367,-0.240723,0.984375
1482546753456993,-0.0175781,-0.21582,0.972168
1482546753479095,-0.0292969,-0.199219,1.01855
1482546753499137,-0.0639648,-0.0581055,0.931152
1482546753516697,-0.0214844,-0.197754,0.974121
1482546753537783,-0.0102539,-0.224609,0.951172
1482546753558814,0.0224609,-0.195313,0.977539
1482546753576820,0.0107422,-0.166992,0.979492
1482546753598826,0.0444336,-0.162109,0.978027
1482546753618926,0.118164,-0.187012,0.961426
1482546753636247,0.164063,-0.15918,0.983398
1482546753659262,0.180176,-0.163574,1.01953
1482546753679332,0.141602,-0.179199,1.00195
1482546753696293,0.0947266,-0.25,0.957031
1482546753719381,0.0668945,-0.286621,0.977539
1482546753739085,0.0307617,-0.293457,0.981934
1482546753756106,-0.0454102,-0.299805,0.972656
1482546753779201,-0.0961914,-0.336914,0.980469
1482546753798243,-0.164063,-0.38623,0.963379
1482546753816769,-0.219238,-0.415527,0.947754
1482546753839059,-0.243652,-0.333984,0.943359
1482546753858217,-0.231445,-0.293457,0.875977
1482546753876175,-0.21875,-0.437988,0.884766
1482546753899218,-0.250977,-0.561523,0.87207
1482546753918823,-0.278809,-0.56543,0.848145
1482546753936917,-0.256836,-0.540527,0.842773
1482546753958902,-0.259766,-0.503906,0.84668
1482546753979917,-0.274414,-0.518555,0.825195
1482546753996932,-0.239258,-0.562988,0.844238
1482546754019005,-0.210938,-0.549316,0.890137
1482546754040100,-0.196777,-0.506348,0.90625
1482546754056111,-0.20166,-0.49707,0.90625
1482546754078137,-0.188965,-0.505371,0.906738
1482546754100155,-0.183105,-0.450684,0.949219
1482546754116719,-0.207031,-0.442871,0.893555
1482546754138334,-0.17627,-0.486816,0.917969
1482546754159343,-0.138184,-0.515137,0.933594
1482546754181395,-0.124512,-0.500488,0.93457
1482546754198354,-0.0947266,-0.449219,0.966309
1482546754219405,-0.107422,-0.387207,0.933105
1482546754235499,-0.0947266,-0.404297,0.918457
1482546754258488,-0.097168,-0.46582,0.916992
1482546754282508,-0.065918,-0.477051,0.9375
1482546754301570,-0.0185547,-0.492676,0.926758
1482546754318593,-0.0107422,-0.45166,0.931152
1482546754340636,0.000976563,-0.432617,0.881836
1482546754361824,0.015625,-0.473145,0.879395
1482546754377835,0.00634766,-0.475098,0.873535
1482546754400826,0.000488281,-0.499023,0.894043
1482546754421890,-0.00830078,-0.513672,0.916992
1482546754437967,-0.0146484,-0.500488,0.912109
1482546754461051,-0.0292969,-0.511719,0.917969
1482546754482115,-0.0454102,-0.496094,0.895996
1482546754498071,-0.0195313,-0.480469,0.900391
1482546754521155,0.00146484,-0.484375,0.910156
1482546754542281,0.0209961,-0.461914,0.904785
1482546754558290,0.0102539,-0.438477,0.905762
1482546754581278,0.000488281,-0.447754,0.865723
1482546754595289,0.0126953,-0.521484,0.883789
1482546754618365,-0.0131836,-0.533691,0.882324
1482546754640494,-0.0136719,-0.507813,0.892578
1482546754655479,-0.015625,-0.463867,0.871582
1482546754678496,-0.019043,-0.500977,0.863281
1482546754700536,-0.0214844,-0.524414,0.887695
1482546754715104,-0.0537109,-0.48584,0.89209
1482546754737787,-0.0209961,-0.449219,0.913086
1482546754760755,-0.0371094,-0.497559,0.859375
1482546754781826,-0.0131836,-0.535645,0.875977
1482546754797812,-0.034668,-0.506836,0.882813
1482546754820859,-0.0761719,-0.493164,0.901855
1482546754841972,-0.00292969,-0.512695,0.906738
1482546754857997,0.0185547,-0.472168,0.888672
1482546754881011,-0.0483398,-0.479004,0.88916
1482546754902053,-0.046875,-0.481934,0.907715
1482546754918572,-0.00439453,-0.494141,0.869141
1482546754940294,-0.034668,-0.509766,0.864258
1482546754962306,-0.0327148,-0.485352,0.908203
1482546754992301,-0.0234375,-0.505859,0.88916
1482546755000337,-0.0385742,-0.463867,0.888672
1482546755021900,-0.0561523,-0.509277,0.89502
1482546755038501,-0.108887,-0.563477,0.86377
1482546755066578,-0.106445,-0.561035,0.845703
1482546755081588,-0.0996094,-0.503906,0.87207
1482546755098544,-0.0458984,-0.440918,0.897461
1482546755121099,-0.0170898,-0.44873,0.887695
1482546755141775,-0.0078125,-0.509766,0.935059
1482546755157758,-0.0444336,-0.413086,0.944824
1482546755180748,-0.03125,-0.458984,0.866699
1482546755201816,0.0151367,-0.558105,0.98584
1482546755217842,-0.00195313,-0.552734,0.972168
1482546755240936,0.00292969,-0.458984,0.931152
1482546755262981,0.0449219,-0.463867,0.916992
1482546755277962,0.0400391,-0.435059,0.936523
1482546755300979,0.0126953,-0.442383,0.941895
1482546755325059,0.0161133,-0.428223,0.963379
1482546755337282,-0.00537109,-0.435059,0.96582
1482546755361272,-0.0112305,-0.465332,0.929199
1482546755383284,-0.0195313,-0.48291,0.992188
1482546755397294,-0.0649414,-0.370117,0.972656
1482546755420871,-0.0307617,-0.359375,0.915039
1482546755442910,-0.00341797,-0.430176,0.933594
1482546755457907,-0.00195313,-0.425781,0.925293
1482546755480923,0,-0.459473,0.91748
1482546755502967,0.0136719,-0.404785,0.930664
1482546755518009,0.0708008,-0.26123,0.968262
1482546755540606,0.0297852,-0.288574,0.918457
1482546755563622,0.0268555,-0.379883,0.876953
1482546755584688,0.0444336,-0.408691,0.865723
1482546755600650,-0.0546875,-0.34082,1.01563
1482546755623254,0.0986328,-0.40332,1.06592
1482546755643941,0.0112305,-0.42627,0.931641
1482546755661900,-0.166992,-0.215332,0.938965
1482546755690923,-0.220215,-0.134766,0.964844
1482546755705938,-0.23877,-0.241699,0.916016
1482546755721075,-0.249023,-0.28418,0.888672
1482546755743169,-0.17334,-0.255859,0.977051
1482546755764263,-0.130859,-0.241211,0.913574
1482546755781271,-0.15918,-0.273926,0.933105
1482546755803261,-0.202637,-0.262695,0.95459
1482546755825837,-0.285156,-0.341309,0.906738
1482546755848496,-0.37207,-0.473633,0.908691
1482546755863535,-0.446777,-0.508789,0.933594
1482546755884575,-0.418457,-0.393555,0.95752
1482546755900561,-0.390625,-0.259277,0.955566
1482546755923609,-0.435547,-0.169922,0.918945
1482546755944737,-0.375488,-0.15625,0.868652
1482546755960716,-0.322266,-0.117676,0.77002
1482546755982791,-0.268555,-0.229492,0.885254
1482546756004746,-0.32666,-0.266113,0.916504
1482546756020800,-0.26416,-0.255371,0.995117
1482546756042917,-0.174316,-0.198242,1.00635
1482546756063959,-0.144531,-0.156738,0.972656
1482546756081921,-0.135254,-0.178223,0.969238
1482546756104080,-0.171387,-0.193359,0.939941
1482546756124628,-0.199707,-0.212402,0.994629
1482546756140810,-0.117188,-0.111328,0.969727
1482546756162823,-0.0356445,-0.141602,0.942871
1482546756183890,-0.00830078,-0.232422,0.96582
1482546756199877,-0.0234375,-0.22998,0.989746
1482546756223392,0.0932617,-0.158691,1.02295
1482546756245428,0.0844727,-0.196777,1.06348
1482546756260519,0.065918,-0.111328,1.06201
1482546756283538,0.0410156,-0.109863,1.08887
1482546756305554,0.103516,-0.294434,1.04443
1482546756320220,-0.00195313,-0.296387,1.08398
1482546756343256,-0.0727539,-0.126953,1.05176
1482546756365316,-0.0893555,-0.0908203,0.988281
1482546756380275,-0.0595703,-0.251953,0.96582
1482546756403295,-0.0771484,-0.280762,1.00049
1482546756425860,-0.0712891,-0.126953,0.969727
1482546756439986,-0.0708008,-0.0698242,0.998047
1482546756463019,-0.114746,-0.0839844,0.986328
1482546756486004,-0.0996094,-0.125488,0.992676
1482546756507078,-0.0722656,-0.0522461,0.885742
1482546756523594,-0.0795898,-0.155273,0.908691
1482546756545317,-0.121582,-0.198242,0.954102
1482546756567307,-0.0991211,-0.140625,0.936523
1482546756583341,-0.074707,-0.148438,0.967773
1482546756605327,-0.0668945,-0.137695,0.930176
1482546756626923,-0.0683594,-0.217285,0.922363
1482546756643525,-0.0791016,-0.247559,0.937012
1482546756665558,-0.0805664,-0.183105,0.932129
1482546756686575,-0.0214844,-0.149902,0.928223
1482546756703623,-0.00585938,-0.16748,0.946777
1482546756725700,-0.0375977,-0.208496,0.968262
1482546756746976,-0.046875,-0.191895,1.01074
1482546756763053,0.0078125,-0.148438,1.02148
1482546756786092,0.015625,-0.159668,1.00781
1482546756807134,0.0253906,-0.174316,1.00684
1482546756823664,0.0297852,-0.236816,1.04199
1482546756845774,-0.0361328,-0.300781,1.05762
1482546756866816,-0.0361328,-0.285156,1.0752
1482546756882773,-0.0810547,-0.30127,1.01318
1482546756905818,-0.0908203,-0.274902,0.998535
1482546756934774,-0.119141,-0.306152,0.959961
1482546756942810,-0.108887,-0.372559,0.97168
1482546756965797,-0.167969,-0.373535,0.946777
1482546756987842,-0.240723,-0.335938,0.905762
1482546757002862,-0.313477,-0.356934,0.866699
1482546757025873,-0.324219,-0.365234,0.810059
1482546757047048,-0.353027,-0.399414,0.758789
1482546757063039,-0.370117,-0.501953,0.830566
1482546757086058,-0.358398,-0.566895,0.882813
1482546757107167,-0.254395,-0.556152,0.910645
1482546757122696,-0.0756836,-0.595703,0.935547
1482546757145281,-0.09375,-0.501953,0.938477
1482546757166310,-0.175781,-0.444336,0.884766
1482546757182304,-0.222656,-0.497559,0.906738
1482546757205383,-0.182617,-0.730957,0.931641
1482546757228580,-0.146484,-0.64502,0.957031
1482546757242620,-0.149414,-0.408203,0.91748
1482546757273642,-0.116699,-0.285156,0.945313
1482546757288654,-0.10498,-0.355469,0.942383
1482546757302636,-0.0922852,-0.550293,0.911133
1482546757325713,-0.090332,-0.641602,0.921387
1482546757348421,-0.0249023,-0.567383,0.932129
1482546757362452,0.00878906,-0.418945,0.927246
1482546757385439,-0.012207,-0.401367,0.96582
1482546757408483,-0.0273438,-0.441406,0.907715
1482546757423029,-0.0302734,-0.473145,0.873047
1482546757445636,0.0141602,-0.479004,0.878418
1482546757468641,0.0263672,-0.504883,0.874512
1482546757489678,-0.0102539,-0.532227,0.864746
1482546757505667,-0.0297852,-0.504395,0.87793
1482546757528684,-0.0532227,-0.471191,0.884766
1482546757548852,-0.0102539,-0.462402,0.907227
1482546757565847,0.0107422,-0.500488,0.897461
1482546757587877,-0.0117188,-0.491699,0.864746
1482546757602879,-0.0258789,-0.455078,0.870117
1482546757625966,0.0166016,-0.466309,0.905762
1482546757648501,0.00976563,-0.500488,0.871094
1482546757669632,0.0244141,-0.503418,0.889648
1482546757700594,-0.00585938,-0.505859,0.921387
1482546757708624,-0.09375,-0.525879,0.921387
1482546757730217,-0.110352,-0.519043,0.90332
1482546757753402,-0.0605469,-0.51123,0.881836
1482546757768356,-0.0761719,-0.509277,0.887695
1482546757789484,-0.0410156,-0.493652,0.90332
1482546757805470,-0.050293,-0.415039,0.897949
1482546757828523,-0.0727539,-0.449707,0.867676
1482546757849617,-0.0522461,-0.526367,0.843262
1482546757865631,-0.050293,-0.552246,0.849121
1482546757888648,-0.0629883,-0.515625,0.876465
1482546757910660,-0.0683594,-0.497559,0.884277
1482546757925730,-0.0595703,-0.474609,0.891602
1482546757948591,-0.019043,-0.491699,0.905273
1482546757969639,-0.00732422,-0.49707,0.905762
1482546757985590,-0.00488281,-0.536621,0.894043
1482546758008610,-0.0229492,-0.560059,0.87793
1482546758029657,-0.0424805,-0.516602,0.884277
1482546758045734,-0.000488281,-0.479004,0.867676
1482546758067740,0.0136719,-0.514648,0.884766
1482546758088870,-0.0566406,-0.538086,0.861816
1482546758105833,-0.0556641,-0.522461,0.901855
1482546758128403,-0.090332,-0.510742,0.875
1482546758150512,-0.0893555,-0.543945,0.845215
1482546758164579,-0.0917969,-0.582031,0.849609
1482546758188556,-0.0239258,-0.527344,0.884766
1482546758210555,-0.00683594,-0.44873,0.887695
1482546758225140,-0.019043,-0.46875,0.84375
1482546758248276,0.00683594,-0.524902,0.85498
1482546758270274,0.00537109,-0.601074,0.847656
1482546758285298,-0.019043,-0.564453,0.873047
1482546758308298,-0.0610352,-0.478516,0.852051
1482546758330915,0,-0.462891,0.955078
1482546758344954,-0.0429688,-0.537598,0.896484
1482546758367970,-0.0371094,-0.552734,0.881836
1482546758391015,-0.0439453,-0.519531,0.90918
1482546758404997,-0.0307617,-0.493652,0.896973
1482546758428578,-0.0195313,-0.481934,0.870117
1482546758450691,-0.03125,-0.546387,0.874023
1482546758464738,-0.0449219,-0.46582,0.946777
1482546758487746,-0.0541992,-0.455566,0.800781
1482546758510735,-0.012207,-0.541992,0.862793
1482546758525332,-0.0375977,-0.558105,0.908203
1482546758547970,-0.0566406,-0.461914,0.889648
1482546758570962,-0.0854492,-0.433594,0.821777
1482546758599031,-0.0483398,-0.536621,0.863281
1482546758608012,-0.0380859,-0.534668,0.914063
1482546758631060,-0.0415039,-0.452148,0.908203
1482546758652220,-0.0444336,-0.419434,0.89502
1482546758668200,0.0244141,-0.449219,0.898926
1482546758690272,-0.00390625,-0.567871,0.919922
1482546758712262,0.00683594,-0.500488,0.925781
1482546758728278,-0.00927734,-0.516113,0.877441
1482546758750391,0.0830078,-0.492188,0.912598
1482546758771506,0.0458984,-0.57666,0.994629
1482546758788491,0.0610352,-0.467285,0.953125
1482546758810494,-0.0112305,-0.493652,0.882813
1482546758832073,0.0288086,-0.490723,0.918457
1482546758847759,-0.00390625,-0.44873,0.916016
1482546758870771,-0.0546875,-0.393066,0.927246
1482546758891828,-0.0292969,-0.410156,0.917969
1482546758907814,-0.00146484,-0.48877,0.893555
1482546758930874,0.0297852,-0.568848,0.873047
1482546758951607,0.0620117,-0.473633,0.955566
1482546758967593,-0.0170898,-0.360352,0.974609
1482546758990596,-0.0737305,-0.293457,1.00244
1482546759011653,-0.125977,-0.301758,1.02881
1482546759027670,-0.242188,-0.481934,1.04736
1482546759057909,-0.290039,-0.53125,1.00586
1482546759072897,-0.360352,-0.568848,1.00146
1482546759087904,-0.543457,-0.456543,0.895508
1482546759111065,-0.602539,-0.477051,0.829102
1482546759133615,-0.714355,-0.445313,0.797852
1482546759148143,-0.602539,-0.458008,0.895508
1482546759171175,-0.528809,-0.38623,0.962402
1482546759193255,-0.371582,-0.391113,1.02734
1482546759214289,-0.279785,-0.355957,1.00293
1482546759230816,-0.270508,-0.317383,1.01367
1482546759252974,-0.306641,-0.297852,0.964844
1482546759267955,-0.229004,-0.175781,1.02295
1482546759290999,-0.0957031,-0.18457,0.888184
1482546759313016,-0.0102539,-0.181641,0.898438
1482546759327590,-0.0185547,-0.286621,0.823242
1482546759351169,0.0644531,-0.257324,0.820313
1482546759373185,0.144043,-0.177734,0.851074
1482546759394205,0.205078,-0.0712891,0.865234
1482546759411212,0.266602,0.14502,0.887695
1482546759434751,0.252441,0.158691,0.844238
1482546759453781,0.260742,0.0322266,0.870605
1482546759470791,0.299805,0.0327148,0.835449
1482546759492806,0.324707,0.0742188,0.952637
1482546759521931,0.253418,0.0498047,0.947754
1482546759530899,0.162598,0.0429688,0.987793
1482546759553680,0.132813,0.147461,1.03516
1482546759574722,0.193848,0.182129,1.02979
1482546759590734,0.183594,0.151855,1.09814
1482546759612751,0.128418,0.100098,1.10498
1482546759634316,-0.0229492,0.130371,1.05371
1482546759651036,0.0268555,0.28125,1.03271
1482546759673078,0.043457,0.288574,1.05518
1482546759694119,0.104492,0.237305,1.09375
1482546759711074,0.0581055,0.222656,0.991699
1482546759733618,0.0493164,0.268555,0.943848
1482546759754248,0.105957,0.23584,0.933594
1482546759770256,0.16748,0.180176,0.889648
1482546759800321,0.227539,0.232422,0.910156
1482546759814302,0.209961,0.208984,0.814941
1482546759830846,0.197266,0.206055,0.808105
1482546759853483,0.26709,0.214355,0.834473
1482546759874553,0.253418,0.200195,0.83252
1482546759890538,0.209473,0.224609,0.817871
1482546759913529,0.169922,0.253418,0.856445
1482546759934603,0.203125,0.246582,0.832031
1482546759956815,0.186523,0.318359,0.87207
1482546759972888,0.206055,0.29834,0.92334
1482546759993955,0.271484,0.244629,0.927246
1482546760009913,0.288574,0.222656,0.84082
1482546760033614,0.290039,0.169434,0.891602
1482546760055700,0.296387,0.154785,0.861816
1482546760069724,0.309082,0.0463867,0.861328
1482546760092746,0.258301,0.00585938,0.825195
1482546760115773,0.210938,-0.0400391,0.923828
1482546760130261,0.23877,-0.0473633,0.98291
1482546760153213,0.205078,-0.0244141,0.98584
1482546760175285,0.165039,-0.0126953,0.953125
1482546760190235,0.137695,-0.0683594,0.975098
1482546760213251,0.110352,-0.145996,1.01855
1482546760235788,0.0439453,-0.1875,1.03027
1482546760249879,-0.050293,-0.185059,0.964844
1482546760272914,-0.050293,-0.0917969,0.980957
1482546760295912,-0.0786133,-0.185547,0.955566
1482546760316985,-0.0805664,-0.406738,1.01172
1482546760333505,-0.124023,-0.380371,1.02393
1482546760356159,-0.179688,-0.246094,1.02197
1482546760377208,-0.249512,-0.192871,0.961426
1482546760393186,-0.279785,-0.322754,1.00488
1482546760415262,-0.28125,-0.365234,1.02783
1482546760436911,-0.241211,-0.339355,1.06787
1482546760453161,-0.260254,-0.304688,1.08008
1482546760476146,-0.327148,-0.250977,1.03857
1482546760497161,-0.312012,-0.242188,0.958496
1482546760513174,-0.30127,-0.349121,0.947266
1482546760535761,-0.252441,-0.449707,1.02344
1482546760556504,-0.222168,-0.405273,1.0459
1482546760573581,-0.218262,-0.286133,1.08887
1482546760595627,-0.270508,-0.130859,0.97998
1482546760616669,-0.235352,-0.222656,0.954102
1482546760633212,-0.219727,-0.328613,0.996582
1482546760655283,-0.127441,-0.410645,0.996582
1482546760676353,-0.0371094,-0.281738,1
