timestamp,x,y,z
1482546749875544,-25.6875,-11.3125,-10.125
1482546749898574,-9.8125,-4.625,-3.5625
1482546749922711,-21.25,1.6875,8.8125
1482546749937740,-33,4.875,15.875
1482546749966737,-31.75,-1.625,19.125
1482546749981749,-21.375,-3.1875,24.375
1482546749996827,-4.375,9.1875,35
1482546750035917,-2.25,18.4375,47.6875
1482546750043917,-7.9375,22.4375,61.25
1482546750050947,-3.8125,22.125,68
1482546750071959,6.625,20.9375,72.4375
1482546750097045,13.0625,22.5625,79.8125
1482546750117028,16.4375,25.6875,86
1482546750171682,17.25,26.375,89.375
1482546750171682,9.75,25.375,95.1875
1482546750173643,5.0625,26.75,94.0625
1482546750191712,5.875,26,92.4375
1482546750214737,11.8125,24.6875,91.25
1482546750228331,13.625,15.875,88.4375
1482546750251343,9.3125,11.875,87.4375
1482546750273360,-0.1875,11.6875,87.5
1482546750288336,-7.625,14.3125,82.5625
1482546750311456,-12,9.75,77.8125
1482546750333677,-30.9375,11.4375,75.8125
1482546750351690,-30.25,18.4375,73.4375
1482546750370704,-24,28.4375,63.375
1482546750393722,-9.0625,39.9375,52.4375
1482546750408763,1,52.625,44.1875
1482546750433805,-7.3125,61.8125,32.75
1482546750453834,-24.4375,68.5,13
1482546750468846,-35,59.125,-2.25
1482546750490860,-33.8125,51.5,-9.25
1482546750513911,-10.6875,39.8125,-20.75
1482546750529066,-0.1875,17.25,-33.1875
1482546750554086,-8.125,9.125,-36.625
1482546750582222,-12.3125,18.375,-26.5625
1482546750588192,-23.875,8.875,-20.1875
1482546750611209,-35.9375,-3.875,-19.9375
1482546750633331,-39.75,-8.875,-16.3125
1482546750648342,-16.875,-8.25,-2.125
1482546750671307,33.125,-7.1875,12.0625
1482546750695337,70.9375,-11.0625,23.375
1482546750708942,77.625,-23.875,31.125
1482546750731504,56.0625,-34.875,28.25
1482546750753514,47.8125,-41.5625,17.6875
1482546750768487,39.75,-49.1875,11.6875
1482546750799509,36.9375,-56.5625,12.625
1482546750813593,56.5625,-64.25,17.4375
1482546750831682,84.0625,-60.75,24.8125
1482546750850782,98.4375,-41.5,29.0625
1482546750873754,101.375,-23.75,30.5
1482546750888764,71.375,-10.9375,32
1482546750911292,32,-10.5625,28
1482546750933307,45.375,-10.625,28.1875
1482546750948326,84.375,-12.125,30.0625
1482546750971341,103.25,-22.1875,29
1482546750993401,88.9375,-21.375,32
1482546751008935,56.25,-22.5,33.0625
1482546751031050,29.0625,-25.625,23.75
1482546751054071,32.9375,-24.5625,19.3125
1482546751069081,46,-23.5,12.5
1482546751091205,32.125,-24.0625,6.75
1482546751113795,12.4375,-30.5,1.625
1482546751128226,6.3125,-23.0625,-1.25
1482546751152223,16.25,-12.25,-3.8125
1482546751173256,19.5,-0.125,-2.3125
1482546751197269,5,-13.75,-12.5
1482546751212842,-12.5625,-13.25,-12.5625
1482546751234052,7.125,-8.875,-20
1482546751251055,32.0625,2,-17.5
1482546751273041,28,8.1875,-15.25
1482546751301116,-0.5625,-10.8125,-26.3125
1482546751311631,-40.25,-14.8125,-25.5625
1482546751332674,-37.75,-3.3125,-25.6875
1482546751353707,-13,0.6875,-18.9375
1482546751371739,-1.4375,-1.625,-15.6875
1482546751392732,-5.9375,-3.625,-12
1482546751413732,-18.6875,-5.5,-10.125
1482546751436392,-29.3125,1.75,-2.8125
1482546751455443,-18.1875,9.875,-4.25
1482546751473468,-2.75,15.25,2.125
1482546751496486,1.9375,14.3125,7.9375
1482546751514087,-0.4375,10.625,7.6875
1482546751533678,-1.3125,7.625,0.3125
1482546751551650,-4.875,6.4375,-7.1875
1482546751573655,-7.4375,6.25,-7.9375
1482546751593692,1.125,11.3125,-7.875
1482546751611759,-0.125,8.875,-4.9375
1482546751634065,-26.5625,2.1875,1.0625
1482546751653288,-45.875,1.5625,0.4375
1482546751676306,-36.375,-9.5,-4.5
1482546751694263,-33.875,-5.375,-3.625
1482546751714035,-23.9375,8.875,-8.5625
1482546751736138,-22.9375,14.3125,-12.875
1482546751755112,-40.1875,15.6875,-13.4375
1482546751774136,-39.125,25.1875,-8.8125
1482546751796183,-28.5,21.5625,-16
1482546751814213,-35.8125,15.1875,-30.6875
1482546751833735,-56.0625,16.6875,-35.6875
1482546751855750,-63.75,18.75,-36.8125
1482546751873760,-48.3125,15.875,-19.3125
1482546751893888,-12.375,23.9375,-9.375
1482546751916407,0.375,30.75,-6.875
1482546751934591,-12.5,33.75,-14.5
1482546751953786,-29.9375,22.75,-13.9375
1482546751975800,-33.4375,15.3125,-16.5
1482546751993752,-24.4375,19.9375,-19.375
1482546752013832,-14.125,25.875,-23.5
1482546752035934,-21.3125,32.75,-26.0625
1482546752054016,-38.125,32.625,-28.1875
1482546752075194,-54.625,36.4375,-30.4375
1482546752096249,-55,40.3125,-33.5
1482546752114296,-40.0625,46.6875,-37.125
1482546752136938,-35.5,44.5,-40.5
1482546752155950,-25.5625,41.375,-42.3125
1482546752173952,-22.375,35.4375,-49.1875
1482546752194965,-25.3125,30.3125,-54.25
1482546752216574,-33.75,23.75,-58.125
1482546752234311,-32.4375,-4.1875,-52.875
1482546752255401,-9.375,-24.1875,-48.1875
1482546752276421,21.1875,-32.8125,-48.875
1482546752293523,28.5,-38.9375,-48.375
1482546752315248,13.125,-53.6875,-38.3125
1482546752335772,13.625,-58.5,-23.5625
1482546752353780,38.5,-54.5,-17.9375
1482546752374794,43.4375,-43.6875,-11.3125
1482546752398801,20.75,-39.4375,-12.6875
1482546752414368,15,-35.75,-12.625
1482546752438441,20,-33.6875,-9.9375
1482546752456536,0,-43.125,-7.125
1482546752478579,-3.375,-43.4375,5.625
1482546752496565,9.875,-37.6875,17.5625
1482546752516625,26.4375,-29.9375,22.125
1482546752534339,10.3125,-18.3125,37.8125
1482546752556353,-18.1875,-7.9375,60.9375
1482546752576370,-18.125,4.3125,76.3125
1482546752594382,8,16,85.125
1482546752616902,15.4375,16.6875,100.375
1482546752636527,8.0625,15.375,113
1482546752655539,-1.75,11.5,121.063
1482546752676552,7.625,12.0625,126.125
1482546752696570,16.3125,8.8125,133.063
1482546752714091,24.1875,-3.8125,132.375
1482546752736110,31.9375,-14.625,127.75
1482546752756127,34.9375,-17.125,119.438
1482546752774140,35.5,-13,105.625
