timestamp,x,y,z
1482545586721222,0.0947266,-0.376465,0.915527
1482545586746241,0.097168,-0.446289,0.894531
1482545586761252,0.134277,-0.457031,0.867676
1482545586781265,0.097168,-0.446289,0.927734
1482545586806288,0.0717773,-0.422852,0.886719
1482545586826302,0.0898438,-0.436035,0.925781
1482545586841313,0.154785,-0.385742,0.940918
1482545586898380,0.120117,-0.405762,0.912598
1482545586899381,0.124512,-0.443848,0.904297
1482545586904139,0.14502,-0.452148,0.915527
1482545586926152,0.0888672,-0.389648,0.944336
1482545586947154,0.0825195,-0.299316,0.95459
1482545586998693,0.118164,-0.283203,0.96582
1482545587008713,0.101074,-0.361328,0.985352
1482545587009714,0.131348,-0.36377,0.958008
1482545587022736,0.154785,-0.373047,0.955566
1482545587043738,0.179688,-0.428711,0.927734
1482545587065767,0.182617,-0.465332,0.897461
1482545587082766,0.207031,-0.478027,0.904297
1482545587103286,0.239258,-0.38623,0.967773
1482545587126325,0.234863,-0.363281,0.896484
1482545587142335,0.192383,-0.451172,0.866699
1482545587163350,0.288086,-0.384277,0.97998
1482545587186366,0.304688,-0.240234,0.828125
1482545587202880,0.32373,-0.209473,0.86377
1482545587223896,0.346191,-0.37207,0.846191
1482545587245924,0.363281,-0.415039,0.799316
1482545587262936,0.387695,-0.341309,0.800781
1482545587283939,0.360352,-0.287109,0.811523
1482545587306000,0.267578,-0.23877,0.867188
1482545587324001,0.239258,-0.260254,0.914063
1482545587347016,0.271973,-0.335449,0.928711
1482545587366030,0.311035,-0.307617,0.908203
1482545587384042,0.27002,-0.263184,0.92334
1482545587404058,0.196777,-0.276367,0.921387
1482545587426075,0.199219,-0.301758,0.90918
1482545587444088,0.235352,-0.316406,0.887207
1482545587464103,0.261719,-0.328125,0.881348
1482545587486118,0.245605,-0.330078,0.870117
1482545587504133,0.213867,-0.342773,0.859863
1482545587523147,0.231934,-0.30957,0.879395
1482545587546164,0.214844,-0.22998,0.936523
1482545587564177,0.162598,-0.216309,0.959473
1482545587583203,0.173828,-0.220703,0.938965
1482545587606238,0.216309,-0.280273,0.953125
1482545587624261,0.237305,-0.30957,0.987793
1482545587643264,0.242676,-0.311523,1.01025
1482545587666293,0.236816,-0.259277,0.951172
1482545587684306,0.230957,-0.251953,0.925293
1482545587706337,0.260254,-0.350586,0.916016
1482545587726338,0.251953,-0.432617,0.90918
1482545587744352,0.213867,-0.432617,0.901367
1482545587763364,0.196289,-0.389648,0.888184
1482545587786390,0.226074,-0.366211,0.867676
1482545587804422,0.210449,-0.363281,0.835449
1482545587831459,0.191406,-0.393066,0.787109
1482545587846464,0.19043,-0.391602,0.810547
1482545587864477,0.206055,-0.411621,0.858887
1482545587888499,0.223633,-0.401367,0.866211
1482545587906550,0.256836,-0.398926,0.820801
1482545587924544,0.281738,-0.374023,0.818359
