timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1482545587201879,-1,-5,-39,-31,-1,4,-1,1
1482545587201879,-1,-2,-12,3,-10,-6,4,-7
1482545587216891,0,5,1,-11,-4,6,1,2
1482545587216891,3,-6,5,-12,4,-1,-5,10
1482545587217892,0,-2,-5,-14,2,-10,-1,-2
1482545587217892,-2,7,-11,32,-13,3,-5,-9
1482545587238919,1,9,18,-1,-8,1,2,1
1482545587238919,-4,-13,-11,-23,13,-1,0,-5
1482545587239907,3,14,47,10,-2,0,-9,-6
1482545587239907,3,0,-5,17,-9,-6,-2,5
1482545587253935,0,-8,-8,10,-9,-7,-2,-6
1482545587253935,-1,4,-1,0,3,1,0,1
1482545587261936,-2,1,-32,-17,8,8,5,9
1482545587261936,4,-2,13,1,-6,-3,-2,-3
1482545587276934,-2,-1,21,30,-3,-5,-2,-2
1482545587276934,3,-3,-19,-12,0,1,1,1
1482545587277934,-1,2,-8,7,-7,-3,-1,-1
1482545587277934,-12,-2,21,-8,9,1,-1,-2
1482545587299477,-1,0,-33,27,-11,-4,-2,0
1482545587299477,-9,-6,1,-5,7,-2,0,-2
1482545587300487,13,-8,-4,3,-11,-3,4,0
1482545587300487,6,17,-15,-33,-6,-2,-4,0
1482545587322012,3,-8,8,1,1,-1,1,1
1482545587322012,-2,0,2,11,9,6,4,1
1482545587323000,-4,6,-4,-10,0,3,0,0
1482545587323000,-1,-5,12,23,-3,-2,-3,-1
1482545587345033,14,-3,-10,-3,0,-6,-4,-3
1482545587345033,-31,4,-13,-17,-4,1,-1,-3
1482545587346033,4,-1,6,1,4,0,-2,4
1482545587346033,2,12,15,6,-1,1,1,1
1482545587359025,-4,-12,-11,-18,2,-3,-2,-3
1482545587359025,8,5,-21,-31,-17,-2,-1,-3
1482545587360025,-6,-2,12,10,2,-3,-2,-1
1482545587360025,4,-11,-7,-6,-9,-4,-2,0
1482545587382041,-1,11,1,-15,8,2,0,2
1482545587382041,14,3,9,9,2,3,3,2
1482545587383042,-11,1,0,0,-11,-3,-1,-1
1482545587383042,2,-3,13,32,3,-3,-1,-2
1482545587397053,-19,2,-15,-19,-7,-4,1,1
1482545587397053,38,10,-10,-2,3,-2,-5,-4
1482545587398062,-41,10,31,8,1,2,0,-2
1482545587398062,7,-17,-16,-9,3,2,3,3
1482545587419071,19,-13,7,-23,-13,-4,-5,-4
1482545587419071,-81,2,19,45,3,-7,-4,-9
1482545587420071,41,1,-9,-8,0,1,2,4
1482545587420071,34,11,-7,-9,0,-1,0,5
1482545587442087,-43,3,4,-8,2,1,-3,2
1482545587442087,42,-2,-9,-5,-1,1,-1,0
1482545587443088,18,1,12,11,3,2,2,2
1482545587443088,-10,-16,-33,-2,-1,1,2,0
1482545587457097,-38,0,23,-5,-7,-4,-3,-8
1482545587457097,38,-13,-34,-4,-5,-3,-2,-2
1482545587457097,-30,2,4,0,1,0,-2,8
1482545587457097,8,14,4,6,5,3,3,-8
1482545587479113,20,3,-4,-16,3,2,2,1
1482545587479113,-17,-7,16,-5,-2,-3,-1,6
1482545587480114,21,-6,-14,8,-3,0,1,-1
1482545587480114,-16,-9,12,-34,-13,-6,-5,-6
1482545587502632,-17,2,-15,6,4,3,2,-1
1482545587502632,-3,12,18,18,4,3,0,1
1482545587503632,14,-12,-15,-7,-5,-4,-2,-2
1482545587503632,-26,-1,11,-2,-1,0,-1,4
1482545587517144,4,-1,5,21,3,3,2,-5
1482545587517144,19,2,-28,-33,-1,0,0,3
1482545587517144,-10,3,15,-3,-6,-3,-2,-4
1482545587517144,-14,-1,13,8,-1,-2,-4,-2
1482545587539159,30,1,6,-2,4,3,-2,3
1482545587539159,-5,3,-9,25,0,0,2,-1
1482545587540160,-20,-14,-2,-9,-2,-2,-3,-8
1482545587540160,-3,1,3,4,1,0,-1,0
1482545587562176,29,0,-2,-6,0,0,0,2
1482545587562176,-18,3,7,11,-1,-2,-2,0
1482545587563176,0,0,12,15,0,-1,-1,-1
1482545587563176,14,-2,-14,0,-2,0,-2,1
1482545587577204,-1,-1,-10,7,-4,-4,0,10
1482545587577204,-7,2,32,-7,-4,-1,-3,-19
1482545587577204,7,-5,-41,-11,0,-3,1,0
1482545587577204,-3,-4,0,-1,3,6,-1,6
1482545587599757,2,2,0,-2,-6,-2,-2,-1
1482545587599757,2,-4,4,-9,-3,-1,-1,7
1482545587600228,-5,4,-2,-4,1,3,-1,-5
1482545587600228,-9,2,-8,-3,0,-3,2,-2
1482545587622260,-2,0,4,29,-2,-1,-3,-2
1482545587622260,3,-6,-21,-49,-5,-3,-1,1
1482545587623250,-7,-3,5,2,-4,-3,-3,-4
1482545587623250,2,-1,-13,2,-2,-3,-1,0
1482545587636271,2,0,-8,-5,6,3,1,-1
1482545587636271,-2,-2,16,26,2,1,-2,0
1482545587637259,-1,8,-12,-29,-7,2,0,1
1482545587637259,1,2,51,19,3,2,1,-1
1482545587659288,-1,3,4,8,-8,-10,-6,-4
1482545587659288,-9,-2,-5,2,4,0,0,1
1482545587660288,2,0,4,6,2,1,1,2
1482545587660288,1,2,-10,-22,-2,-2,0,-3
1482545587682304,4,1,0,-6,5,5,4,-1
1482545587682304,-6,-3,2,9,-3,-1,1,2
1482545587683293,-3,-3,-2,-5,-1,-2,0,1
1482545587683293,-2,-4,-11,1,-6,-4,-4,-3
1482545587705323,-7,-7,-7,-4,-2,-2,-1,-3
1482545587705323,7,2,8,1,-2,-1,-3,-1
1482545587706337,-4,-5,-1,2,-1,-2,-3,0
1482545587706337,-3,-3,-5,-2,-3,-2,-2,0
1482545587719333,-5,0,1,-9,3,3,4,0
1482545587719333,-3,1,0,-3,0,0,1,-1
1482545587720334,1,2,-8,1,-2,-4,-3,1
1482545587720334,0,4,12,-3,-1,-2,-3,-1
1482545587742363,-4,-5,23,-8,-3,0,-3,-3
1482545587742363,-2,3,0,5,-2,1,-2,0
1482545587743350,0,2,-4,0,2,-1,-1,-2
1482545587743350,0,0,-5,-6,2,3,3,0
1482545587756361,-3,-4,-8,-9,-5,-5,-4,-4
1482545587756361,-3,1,1,-1,-2,1,-1,-1
1482545587757360,-2,1,13,5,1,-4,-2,-3
1482545587757360,0,-3,-16,1,4,4,3,1
1482545587779388,-1,3,-9,-1,-3,-1,-1,0
1482545587779388,0,-6,-3,2,-1,-2,0,0
1482545587780387,1,-1,-3,-1,1,3,-2,0
1482545587780387,-4,-1,-2,5,-5,-4,-2,-1
1482545587802920,0,-2,-8,-4,-1,0,0,2
1482545587802920,-1,-5,11,3,-3,-2,-2,-2
1482545587803421,1,1,-12,-1,2,1,0,-2
1482545587803421,1,-5,-5,-1,0,-2,0,-1
1482545587816440,0,4,16,1,-2,-2,-1,-1
1482545587816440,1,-3,-13,-9,3,2,1,0
1482545587817441,-3,0,-10,1,-5,-1,0,-1
1482545587817441,0,-2,2,-1,-2,-4,-3,0
1482545587839464,1,0,3,-5,2,-1,-1,-2
1482545587839464,0,1,-9,10,2,0,2,0
1482545587840465,-1,8,20,3,0,3,-1,-2
1482545587840465,0,-1,-6,-5,-4,-4,1,0
1482545587862475,-1,-3,-9,3,-3,0,-1,-2
1482545587862475,-2,1,6,-3,-4,-4,-2,0
1482545587863476,-1,-4,-9,-1,-1,-2,0,0
1482545587863476,2,2,3,-2,-1,1,-2,-1
1482545587886493,-4,-3,-14,-1,1,-1,1,-2
1482545587886493,-1,5,34,16,-1,-1,-1,-1
1482545587887493,1,-6,-18,-11,-1,1,0,-1
1482545587887493,-1,1,2,10,3,1,-1,-1
1482545587899522,-1,-6,-5,12,-4,-4,-1,-3
1482545587899522,-1,2,-1,-11,-1,-1,1,0
1482545587900509,0,-1,9,6,0,-2,0,1
1482545587900509,-1,-1,-4,-6,-3,-4,0,1
1482545587922557,0,1,-6,-2,2,3,0,1
1482545587922557,-1,-1,-12,-6,0,3,-1,0
1482545587923557,4,3,3,-4,-1,3,-2,-1
1482545587923557,-3,-1,-8,-9,-8,-7,-3,-2
1482545587936566,1,0,7,18,2,6,-1,-1
1482545587936566,-3,-3,-21,-28,-5,-8,1,2
1482545587944577,-1,0,5,2,2,1,0,0
1482545587944577,0,-4,0,6,1,4,-2,-1
1482545587959582,-2,5,15,4,3,-1,-1,2
1482545587959582,0,-1,-8,1,0,1,0,-3
1482545587959582,-3,-2,-2,-1,-4,-4,-1,-4
1482545587959582,-1,-1,0,-3,-1,-1,-1,-3
1482545587981598,-1,-3,-3,-10,-3,-2,-1,1
1482545587981598,-2,-3,-3,-1,-1,0,0,1
1482545587989111,-3,0,4,-2,-2,-2,0,0
1482545587989111,-2,2,-2,4,1,0,-1,0
1482545588004632,0,-2,-9,-8,-5,-3,-1,-1
1482545588004632,-2,1,21,5,5,-1,-3,-2
1482545588006644,1,-1,-9,-1,-2,2,1,0
1482545588006644,2,-1,2,23,-1,-2,-1,-3
1482545588027666,-9,1,17,6,-1,-2,-1,-1
1482545588027666,0,0,1,7,0,-1,-1,-2
1482545588028667,-2,2,2,-16,-1,-1,-2,1
1482545588028667,-1,-2,-3,3,-1,0,-2,-2
1482545588041676,3,3,7,-4,3,-4,0,0
1482545588041676,0,-3,-4,0,-2,1,0,-2
1482545588048681,-3,-1,-1,5,-2,-5,-1,-1
1482545588048681,0,-1,-1,-10,-2,0,-3,0
1482545588064675,-2,-5,-14,-5,-4,-2,-2,-1
1482545588064675,-2,-2,-4,-6,-5,-4,-2,-1
1482545588066677,-1,-1,-3,1,0,0,-1,0
1482545588066677,-2,1,4,-3,3,3,2,1
1482545588087692,1,-2,-5,-11,-2,-2,-2,0
1482545588087692,2,2,-6,5,4,5,1,1
1482545588089197,1,0,13,2,-4,-2,0,-2
1482545588089197,-2,-1,-12,-2,4,-1,-1,-2
1482545588101206,-1,0,-8,-2,-3,-1,-1,0
1482545588101206,1,-2,3,1,-2,-1,-3,-1
1482545588109713,1,-1,0,2,-7,-6,-2,-2
1482545588109713,-4,2,1,-6,-4,2,-1,-1
1482545588124723,2,-2,-7,2,1,1,0,-1
1482545588124723,1,-1,-2,-1,0,1,-2,1
1482545588126725,-3,1,-5,4,2,3,3,0
1482545588126725,-1,-7,-22,-16,5,-2,0,1
1482545588147739,1,2,21,7,3,-2,0,-1
1482545588147739,0,-1,-12,11,-4,-8,-1,-2
1482545588148741,-1,4,8,6,0,1,-1,0
1482545588148741,2,2,2,-2,-4,-3,-1,-2
1482545588160749,-2,-6,-9,-10,-1,1,-2,-2
1482545588160749,1,1,0,-4,5,5,4,1
1482545588169772,-1,0,2,-3,-1,-1,-1,0
1482545588169772,-3,-3,2,4,-3,1,-2,-1
1482545588184783,2,2,-8,-33,-12,-7,-3,-1
1482545588184783,-3,-5,4,3,-1,-2,-1,-1
1482545588186784,-1,-1,10,3,3,3,-2,-1
1482545588186784,-2,-4,-16,-5,-2,0,-1,0
1482545588207334,-1,-1,-6,16,3,4,0,0
1482545588207334,-2,-1,-2,-7,-9,-13,-2,1
1482545588209337,-4,-5,-1,-6,0,-1,-1,-3
1482545588209337,-2,1,12,3,1,3,1,0
1482545588221345,12,-3,1,-2,-1,-1,3,2
1482545588221345,-5,-7,-15,-1,3,4,-1,-3
1482545588230352,3,1,-2,8,-2,-3,-4,-1
1482545588230352,-5,1,4,-2,-3,-4,-1,-4
1482545588245363,-4,-2,-3,1,1,2,0,-3
1482545588245363,2,0,5,-3,-1,1,-1,-2
1482545588246363,-4,-3,-9,-5,0,-2,1,-2
1482545588246363,0,0,0,1,-1,-2,0,0
1482545588267378,1,1,1,2,3,0,1,1
1482545588267378,1,-1,2,-3,2,2,1,1
1482545588269379,-2,-4,7,-6,-4,-6,-3,-1
1482545588269379,1,-1,1,10,0,6,-1,-1
1482545588281388,-3,6,17,-40,0,-6,-2,-1
1482545588281388,-7,-4,-2,6,-1,2,-1,0
1482545588290397,11,3,-12,-8,0,2,0,-2
1482545588290397,4,6,0,-4,-9,-3,-1,1
1482545588304407,-3,-6,-3,14,-7,-5,-2,-2
1482545588304407,-7,2,0,-5,1,0,-1,-3
1482545588306618,-13,-1,-13,-1,1,0,2,0
1482545588306618,22,3,9,3,3,2,2,2
1482545588327633,23,-5,-2,4,-1,-2,-5,-2
1482545588327633,-38,-17,-23,-9,-8,-5,-5,-2
1482545588328634,2,3,9,8,-3,-1,-1,0
1482545588328634,-18,1,-2,-10,-1,-3,0,-2
1482545588340642,18,-1,-5,8,-2,1,0,-4
1482545588340642,8,4,10,6,6,4,3,1
1482545588349648,-4,-1,12,-3,1,0,-1,1
1482545588349648,-7,-9,-38,-8,-5,-3,0,0
1482545588364671,-13,3,-11,9,-2,1,-3,-1
1482545588364671,5,-9,17,-13,-12,-3,-2,-3
1482545588366672,-1,0,-8,-2,2,3,1,-1
1482545588366672,4,0,12,10,-2,-9,-3,-2
1482545588387688,-12,0,-5,-9,2,1,-1,0
1482545588387688,6,10,0,12,1,3,1,2
1482545588389700,1,-12,-22,-13,-2,-1,-1,-1
1482545588389700,-3,-1,16,-6,-7,0,-3,-2
1482545588401210,-11,-1,-7,14,6,-1,0,0
1482545588401210,9,10,38,2,-3,-6,0,-2
1482545588417777,-9,-10,-31,-1,-12,-3,-2,0
1482545588417777,-1,10,14,3,7,2,-2,1
1482545588424787,-8,-8,-12,-2,-1,0,0,-1
1482545588424787,6,6,4,-3,0,0,-1,2
1482545588426788,6,-2,-7,17,-6,-4,-1,-3
1482545588426788,-13,-13,-7,-4,4,4,2,-1
1482545588447803,16,-1,10,8,-5,-3,0,-4
1482545588447803,-2,-3,-17,-10,-5,-1,-2,0
1482545588448796,-3,3,7,3,-2,-5,-1,-1
1482545588448796,-2,3,3,-1,1,2,0,0
1482545588460795,-3,0,2,-5,3,3,-1,1
1482545588460795,2,-3,-9,2,4,2,-1,-2
1482545588469807,3,1,15,0,-2,1,0,0
1482545588469807,3,0,7,0,-3,-3,-2,0
1482545588484830,-9,-1,0,-6,-3,2,1,1
1482545588484830,2,-4,-4,-1,-2,-5,-1,-1
1482545588486824,2,0,6,-10,2,-1,-2,-1
1482545588486824,-6,-2,-1,-5,0,-2,1,-1
1482545588507361,-6,1,1,9,9,6,2,3
1482545588507361,2,5,11,10,1,2,-1,0
1482545588509363,1,-5,-6,-18,0,-3,-1,-2
1482545588509363,2,-1,-3,1,0,-2,-1,-2
1482545588521373,-5,-1,-6,3,-2,0,0,-2
1482545588521373,-1,-2,-1,-8,-9,-5,-4,-2
1482545588530380,-4,11,-1,5,12,1,-1,-1
1482545588530380,9,-17,-11,0,-4,-5,0,1
1482545588545390,-2,1,5,2,1,2,-1,0
1482545588545390,-2,-1,-6,-12,4,4,2,1
1482545588546396,1,-2,-7,1,-6,-2,-3,0
1482545588546396,3,-2,-6,-7,-3,-4,-3,-1
1482545588567407,-2,0,0,1,2,-1,-1,0
1482545588567407,0,-1,3,2,-3,-1,-2,0
1482545588569408,6,-2,3,-1,2,1,2,0
1482545588569408,-14,-6,-3,3,3,1,-1,-2
1482545588581416,-2,-4,-1,-2,-9,-4,-3,-2
1482545588581416,1,3,4,-9,9,5,1,0
1482545588590410,-3,2,-7,5,4,5,2,1
1482545588590410,4,1,5,0,-2,-2,-3,-3
1482545588605426,0,1,17,4,-6,-5,-3,-1
1482545588605426,-1,-6,-13,6,0,-1,-2,0
1482545588606428,-1,-1,9,-7,-4,-3,-3,-1
1482545588606428,1,1,3,-7,-5,0,0,-2
1482545588627443,-1,-1,6,1,6,2,2,-1
1482545588627443,1,7,-9,-8,0,0,0,-2
1482545588629444,-4,-2,11,15,-3,-1,-1,-1
1482545588629444,1,1,-6,-8,2,0,-1,-1
1482545588641453,-2,-4,-2,-12,-9,-5,-3,-1
1482545588641453,-1,0,1,34,-7,-4,-1,0
1482545588650459,-2,-1,-2,12,4,2,0,0
1482545588650459,6,0,-1,-19,-2,1,-2,-1
1482545588664470,-2,-1,6,13,1,-10,2,1
1482545588664470,-4,-1,-15,1,1,1,0,0
1482545588671478,0,-2,-6,-4,1,4,1,0
1482545588671478,-1,0,12,-32,-3,-3,-2,-1
1482545588687489,0,0,-3,6,-5,1,-5,-2
1482545588687489,1,0,-4,3,-2,-3,-2,-2
1482545588689491,8,1,1,-11,-6,-4,-2,-3
1482545588689491,-11,2,-9,4,2,4,2,-1
1482545588701507,0,-2,-10,-11,1,0,0,4
1482545588701507,-5,-3,22,-1,-3,-3,2,-1
1482545588710088,3,-2,-13,9,-2,-3,-4,-5
1482545588710088,5,-1,-6,5,0,1,-8,0
1482545588724111,-6,-2,-21,-11,-4,-1,9,-10
1482545588724111,8,-1,-11,-14,0,2,-5,1
1482545588731165,-2,0,4,2,1,-1,-4,-2
1482545588731165,-2,2,-16,2,-4,-1,24,7
1482545588747177,16,0,-31,-9,2,2,-13,5
1482545588747177,-4,-2,6,-7,-5,-1,0,-2
1482545588749139,-1,-2,26,-9,-3,-5,-1,-2
1482545588749139,-4,-2,5,43,0,-4,-8,0
1482545588770193,-4,3,5,-33,2,4,3,0
1482545588770193,3,-2,-5,13,-3,-2,-2,3
1482545588772155,-2,-2,16,-1,0,-1,-4,2
1482545588772155,2,2,-15,16,4,7,-1,-2
1482545588784203,-5,-3,19,-16,-4,-10,1,0
1482545588784203,-2,-3,-22,-8,2,2,-2,-7
1482545588791278,-5,4,4,-8,-2,3,5,3
1482545588791278,-2,4,1,-1,-2,-3,-2,-1
1482545588807414,-4,-8,-10,6,-1,1,-3,-4
1482545588807414,-2,-3,10,-6,0,-5,-3,0
1482545588809402,0,-3,-7,-1,-2,-2,2,1
1482545588809402,2,0,6,-4,-5,1,-3,-2
1482545588837435,0,0,-2,6,-1,0,-3,0
1482545588837435,1,-1,1,-1,0,0,0,0
1482545588839420,-7,2,-2,14,0,0,2,0
1482545588839420,-2,-8,-39,-11,-1,-7,-17,-11
1482545588844440,-4,-2,36,13,0,2,20,27
1482545588844440,-3,5,-4,-7,-3,-3,-4,-46
1482545588851442,2,7,15,4,2,2,-1,1
1482545588851442,-2,-2,38,-1,3,1,2,-1
1482545588867494,7,2,23,0,-1,4,-6,-6
1482545588867494,2,0,4,3,-5,-12,-5,7
1482545588869442,1,-3,-5,-10,-3,-3,-5,-3
1482545588869442,17,7,24,7,1,-1,12,23
1482545588890545,-7,5,-23,2,2,3,8,-7
1482545588890545,-3,-3,1,-1,1,7,0,6
1482545588892017,-13,-7,-7,-19,-1,-5,-2,-10
1482545588892017,-5,-6,4,1,-3,-3,-10,1
1482545588904659,-4,-8,-39,6,-3,-1,-10,-2
1482545588904659,-2,-3,7,-9,-3,-3,11,10
1482545588911645,0,0,6,5,2,0,-10,-11
1482545588911645,0,5,31,0,1,0,7,-2
1482545588927651,-5,-9,-31,-4,3,2,-6,-5
1482545588927651,0,3,32,9,-3,-1,2,4
1482545588929660,4,-6,1,-4,-2,0,-6,2
1482545588929660,-10,0,-11,2,2,1,-23,1
1482545588949695,4,9,15,8,1,-1,34,15
1482545588949695,0,1,-8,-7,-4,3,20,10
1482545588951698,-1,-1,-3,-1,-1,-3,-30,-5
1482545588951698,5,2,7,-1,-2,0,13,11
1482545588964679,5,-4,-15,-3,-2,-6,-56,-56
1482545588964679,-3,-6,-19,1,2,2,52,32
1482545588972685,-7,-4,-2,2,0,1,-1,37
1482545588972685,-29,5,42,5,-1,8,13,-29
1482545588987710,-2,-14,-49,-25,-12,-22,-29,4
1482545588987710,-16,30,61,2,-2,-4,-20,-6
1482545588988711,13,-9,-69,-5,-1,0,-5,-10
1482545588988711,8,4,33,-5,-4,-1,10,14
1482545589009739,-9,1,-3,13,2,5,2,-5
1482545589009739,14,-7,-13,-1,-2,-3,-26,-11
1482545589011740,-4,-2,8,7,4,3,27,11
1482545589011740,-7,-3,-40,-24,-7,-3,-20,-18
1482545589023737,5,6,25,14,-2,0,14,7
1482545589023737,2,3,-23,18,-1,-4,-15,-10
1482545589032752,-3,6,16,-17,-3,-1,7,-6
1482545589032752,6,-10,-27,-1,4,3,1,1
1482545589047754,-3,5,-2,-9,1,-5,-4,-14
1482545589047754,3,-7,11,-49,4,5,9,28
1482545589048755,-10,-3,29,68,-10,-7,6,-14
1482545589048755,-2,-2,-20,0,5,-2,-21,-9
1482545589069784,1,-4,46,-7,-1,1,40,33
1482545589069784,-14,-13,-54,-10,-1,4,-17,-24
1482545589071783,2,0,-3,-24,4,1,-3,4
1482545589071783,10,-3,-1,14,-5,-7,16,-8
1482545589083792,17,1,-2,21,0,-1,-24,13
1482545589083792,9,-8,-3,10,3,0,-2,-12
1482545589092821,-6,2,32,-21,-3,-1,12,15
1482545589092821,10,-5,-36,5,-8,-8,-13,-28
1482545589107354,-11,1,7,-7,2,-1,-31,-10
1482545589107354,0,0,-14,8,0,0,7,5
1482545589109355,16,-1,-12,-2,7,3,-25,-10
1482545589109355,3,5,9,0,3,2,27,43
1482545589130379,-9,10,56,2,-8,-7,26,4
1482545589130379,4,-22,-75,-8,-5,-2,20,8
1482545589131379,1,16,1,-1,-1,-3,-45,-12
1482545589131379,-9,-6,5,-9,1,0,-7,-4
1482545589143382,-4,3,-3,-18,4,6,-1,-8
1482545589143382,-6,-2,-25,23,-1,-1,-5,0
1482545589152377,-3,-8,18,-13,-6,-9,-17,-27
1482545589152377,13,9,-15,-34,-1,3,14,7
1482545589167399,-20,0,13,-2,0,1,-3,-2
1482545589167399,8,5,2,-4,1,-1,-14,-4
1482545589169400,-6,-8,-25,-6,-1,-2,16,14
1482545589169400,-5,-3,19,6,-3,-7,-25,-9
1482545589190416,17,4,-6,4,0,7,14,-6
1482545589190416,-5,3,38,-1,4,1,-11,-5
1482545589191932,-19,0,-12,5,-1,1,19,2
1482545589191932,-1,-3,-14,5,0,-2,-3,-9
1482545589203938,1,0,7,9,8,6,-51,-8
1482545589203938,18,14,40,19,3,8,84,77
1482545589212944,33,5,-9,-13,-3,-1,1,-3
1482545589212944,-15,-13,-4,-12,2,1,3,-2
1482545589227959,-16,-13,-13,-16,-4,-4,-14,-4
1482545589227959,-22,23,13,7,5,-5,-25,-26
1482545589229456,19,0,48,64,2,-7,9,3
1482545589229456,-14,-9,23,-46,-17,-5,-8,2
1482545589250006,12,-4,-24,-2,-2,10,24,1
1482545589250006,-13,-10,-24,-42,12,-2,-21,-12
1482545589252007,-6,4,12,30,0,1,13,0
1482545589252007,7,19,35,-18,-14,2,-6,-20
1482545589264016,-14,-19,-100,-16,16,-7,-19,-49
1482545589264016,-17,10,64,0,-11,-9,-24,-15
1482545589273022,13,7,4,6,8,-6,8,8
1482545589273022,4,0,5,7,-47,4,9,-18
1482545589287532,3,3,13,14,67,21,41,50
1482545589287532,13,12,55,-2,-7,-1,-4,0
1482545589289539,-23,-18,-43,31,-1,-4,-2,-17
1482545589289539,-10,-16,-6,-38,-5,-15,-16,16
1482545589310048,3,0,9,23,-19,-8,7,-26
1482545589310048,3,-11,4,3,2,1,-16,8
1482545589312039,-4,20,47,0,1,1,9,-5
1482545589312039,4,-20,-105,-8,6,-9,7,21
1482545589324049,-8,4,32,-7,-14,-4,-9,-12
1482545589324049,3,-8,-7,14,-24,4,-16,-38
1482545589333064,7,1,-11,-26,25,20,-10,-25
1482545589333064,-4,0,-7,40,16,8,82,33
1482545589347574,10,5,4,-20,-19,-21,-82,-14
1482545589347574,-24,-2,-10,3,-4,-10,4,-2
1482545589349065,-3,-5,-31,-32,-14,-5,-3,19
1482545589349065,3,0,13,24,7,0,-20,-25
1482545589370090,7,-1,9,17,9,7,12,33
1482545589370090,3,-5,3,10,-4,2,20,7
1482545589372105,-6,8,5,21,2,6,-9,-9
1482545589372105,-9,13,16,-27,14,-4,2,10
1482545589384092,10,-6,23,-24,-18,-2,16,-14
1482545589384092,-17,-11,-59,-78,-2,5,-101,-30
1482545589393098,-3,0,-31,-54,-20,-16,92,106
1482545589393098,14,25,81,44,5,-4,-43,-52
1482545589407648,-3,16,-5,-5,-3,7,-1,20
1482545589407648,-12,-28,30,22,8,-13,-15,-34
1482545589409160,-6,-9,4,-8,-3,2,-24,-3
1482545589409160,-16,-21,-31,-11,-4,3,22,5
1482545589430212,55,52,8,18,-3,-10,-8,-29
1482545589430212,1,-35,-20,13,2,6,67,41
1482545589431714,18,-8,-16,-17,-8,3,-25,-20
1482545589431714,19,0,5,20,4,-13,-26,3
